arrivalTime,departureTime
2013-07-01 06:45:18,0
0,2013-07-01 07:27:55
2013-07-01 07:17:42,0
2013-07-01 07:52:44,0
2013-07-01 07:53:52,0
0,2013-07-01 08:19:17
0,2013-07-01 08:32:57
0,2013-07-01 08:50:29
0,2013-07-01 09:00:16
0,2013-07-01 08:55:11
2013-07-01 08:33:16,0
0,2013-07-01 08:50:11
0,2013-07-01 09:09:36
2013-07-01 08:47:48,0
0,2013-07-01 09:10:22
0,2013-07-01 08:56:31
2013-07-01 08:50:09,0
2013-07-01 08:50:25,0
2013-07-01 08:54:02,0
0,2013-07-01 09:43:36
2013-07-01 09:21:23,0
2013-07-01 09:34:54,0
0,2013-07-01 10:07:35
0,2013-07-01 09:48:34
0,2013-07-01 10:21:26
0,2013-07-01 10:21:31
0,2013-07-01 09:46:33
0,2013-07-01 10:09:34
0,2013-07-01 09:47:46
0,2013-07-01 10:16:47
0,2013-07-01 09:52:52
0,2013-07-01 10:13:14
2013-07-01 10:03:28,0
0,2013-07-01 10:04:32
2013-07-01 10:47:34,0
2013-07-01 11:48:13,0
0,2013-07-01 12:48:44
0,2013-07-01 12:47:43
0,2013-07-01 13:51:15
2013-07-01 13:50:14,0
0,2013-07-01 14:01:50
0,2013-07-01 14:22:54
0,2013-07-01 14:20:15
2013-07-01 14:23:01,0
0,2013-07-01 16:15:37
0,2013-07-01 16:19:14
0,2013-07-01 16:32:13
2013-07-01 16:04:08,0
2013-07-01 16:18:50,0
2013-07-01 16:24:20,0
2013-07-01 16:32:18,0
0,2013-07-01 17:00:54
0,2013-07-01 17:37:52
2013-07-01 18:10:45,0
2013-07-01 18:20:08,0
0,2013-07-01 18:24:00
0,2013-07-01 18:39:19
2013-07-01 18:36:35,0
0,2013-07-01 19:33:51
2013-07-01 19:32:07,0
2013-07-01 19:42:07,0
2013-07-01 19:46:10,0
0,2013-07-01 20:28:13
2013-07-01 20:57:41,0
0,2013-07-01 21:51:03
0,2013-07-01 22:03:22
2013-07-01 21:52:02,0
2013-07-01 21:52:14,0
2013-07-02 06:42:53,0
2013-07-02 07:00:07,0
0,2013-07-02 07:34:29
2013-07-02 07:15:05,0
2013-07-02 07:19:03,0
0,2013-07-02 07:44:56
2013-07-02 07:47:58,0
0,2013-07-02 08:34:25
2013-07-02 08:13:30,0
2013-07-02 08:14:20,0
2013-07-02 08:17:45,0
0,2013-07-02 08:45:20
0,2013-07-02 08:53:20
2013-07-02 08:34:13,0
2013-07-02 08:35:06,0
0,2013-07-02 12:57:57
0,2013-07-02 09:10:03
2013-07-02 09:03:08,0
2013-07-02 09:03:32,0
0,2013-07-02 09:10:52
2013-07-02 09:12:48,0
0,2013-07-02 09:25:53
0,2013-07-02 09:36:52
0,2013-07-02 09:48:36
0,2013-07-02 09:58:36
0,2013-07-02 10:13:52
2013-07-02 09:45:22,0
2013-07-02 09:46:08,0
2013-07-02 09:48:56,0
2013-07-02 09:59:39,0
0,2013-07-02 10:39:35
2013-07-02 10:21:14,0
0,2013-07-02 10:48:55
2013-07-02 10:46:59,0
0,2013-07-02 11:40:13
0,2013-07-02 11:35:09
2013-07-02 11:37:47,0
2013-07-02 11:43:25,0
0,2013-07-02 12:13:14
0,2013-07-02 12:13:13
2013-07-02 12:14:02,0
2013-07-02 12:27:22,0
2013-07-02 13:07:42,0
0,2013-07-02 13:32:38
2013-07-02 13:17:46,0
2013-07-02 13:19:24,0
2013-07-02 13:35:17,0
2013-07-02 13:36:12,0
2013-07-02 13:36:24,0
0,2013-07-02 14:02:05
0,2013-07-02 13:48:18
0,2013-07-02 14:14:18
0,2013-07-02 14:14:20
2013-07-02 14:00:59,0
0,2013-07-02 14:18:53
2013-07-02 14:04:56,0
2013-07-02 14:19:46,0
0,2013-07-02 14:20:49
2013-07-02 14:50:19,0
0,2013-07-02 15:10:00
0,2013-07-02 15:51:53
0,2013-07-02 16:13:31
0,2013-07-02 16:13:19
2013-07-02 15:54:10,0
2013-07-02 16:00:55,0
0,2013-07-02 16:25:18
2013-07-02 16:07:55,0
2013-07-02 16:21:08,0
2013-07-02 16:21:25,0
0,2013-07-02 17:14:22
0,2013-07-02 17:01:35
0,2013-07-02 17:01:32
0,2013-07-02 16:51:27
2013-07-02 16:49:16,0
0,2013-07-02 17:15:54
0,2013-07-02 17:23:33
0,2013-07-02 17:16:19
0,2013-07-02 17:12:16
0,2013-07-02 17:18:00
0,2013-07-02 17:14:38
2013-07-02 17:07:59,0
0,2013-07-02 17:18:56
2013-07-02 17:17:42,0
2013-07-02 17:32:39,0
0,2013-07-02 17:49:29
2013-07-02 17:42:58,0
2013-07-02 17:44:09,0
0,2013-07-02 18:13:10
2013-07-02 17:51:53,0
2013-07-02 17:53:29,0
0,2013-07-02 17:58:13
2013-07-02 17:59:04,0
2013-07-02 17:59:36,0
2013-07-02 18:03:53,0
2013-07-02 18:10:09,0
2013-07-02 18:12:23,0
0,2013-07-02 18:14:56
0,2013-07-02 18:31:41
2013-07-02 18:14:46,0
0,2013-07-02 18:22:54
0,2013-07-02 18:31:57
2013-07-02 18:20:28,0
2013-07-02 18:23:22,0
2013-07-02 18:25:15,0
0,2013-07-02 18:32:39
2013-07-02 18:36:30,0
2013-07-02 18:38:43,0
2013-07-02 18:39:02,0
