arrivalTime,departureTime
2013-07-01 01:40:50,0
0,2013-07-01 06:46:26
2013-07-01 06:42:16,0
2013-07-01 08:21:09,0
0,2013-07-01 08:53:41
0,2013-07-01 08:38:14
2013-07-01 08:41:34,0
0,2013-07-01 08:52:46
2013-07-01 08:54:47,0
2013-07-01 09:00:50,0
2013-07-01 09:03:49,0
0,2013-07-01 09:14:02
0,2013-07-01 10:01:18
0,2013-07-01 09:25:47
0,2013-07-01 09:43:16
0,2013-07-01 09:46:16
0,2013-07-01 09:48:44
0,2013-07-01 10:12:43
0,2013-07-01 10:15:59
2013-07-01 10:17:12,0
2013-07-01 10:29:25,0
0,2013-07-01 11:52:21
2013-07-01 12:13:02,0
0,2013-07-01 12:49:20
0,2013-07-01 12:49:00
0,2013-07-01 18:12:27
0,2013-07-01 13:14:37
0,2013-07-01 13:22:01
2013-07-01 13:17:52,0
2013-07-01 13:21:15,0
0,2013-07-01 13:38:24
2013-07-01 14:48:03,0
0,2013-07-01 15:26:11
2013-07-01 15:26:18,0
0,2013-07-01 15:45:07
2013-07-01 15:37:04,0
2013-07-01 15:42:21,0
0,2013-07-01 16:08:29
0,2013-07-01 16:07:58
0,2013-07-01 16:06:59
0,2013-07-01 16:19:45
0,2013-07-01 16:25:34
0,2013-07-01 16:48:52
0,2013-07-01 16:49:12
2013-07-01 16:52:25,0
2013-07-01 17:00:11,0
0,2013-07-01 17:18:40
2013-07-01 17:06:25,0
0,2013-07-01 17:39:00
2013-07-01 17:29:54,0
2013-07-01 17:34:36,0
2013-07-01 17:39:35,0
2013-07-01 17:41:55,0
2013-07-01 17:47:13,0
2013-07-01 17:51:14,0
2013-07-01 17:55:41,0
2013-07-01 17:57:19,0
2013-07-01 17:59:01,0
2013-07-01 18:07:05,0
2013-07-01 18:15:59,0
0,2013-07-01 18:39:18
2013-07-01 18:21:41,0
0,2013-07-01 18:32:18
2013-07-01 18:23:40,0
2013-07-01 18:29:04,0
2013-07-01 18:33:57,0
2013-07-01 18:34:04,0
0,2013-07-01 18:44:27
0,2013-07-01 19:02:16
2013-07-01 18:52:11,0
2013-07-01 18:52:55,0
2013-07-01 18:53:35,0
2013-07-01 18:58:58,0
2013-07-01 18:59:26,0
2013-07-01 18:59:55,0
2013-07-01 19:00:05,0
0,2013-07-01 19:12:29
2013-07-01 19:06:47,0
2013-07-01 19:07:20,0
2013-07-01 19:12:47,0
2013-07-01 19:18:01,0
2013-07-01 19:37:30,0
2013-07-01 19:43:56,0
0,2013-07-01 19:56:29
0,2013-07-01 20:04:02
2013-07-01 20:07:15,0
0,2013-07-01 20:31:44
0,2013-07-01 20:31:10
2013-07-01 20:17:42,0
0,2013-07-01 20:36:03
2013-07-01 21:06:45,0
0,2013-07-01 21:45:03
0,2013-07-01 21:51:18
2013-07-01 21:45:18,0
0,2013-07-01 22:00:56
2013-07-01 21:50:45,0
0,2013-07-01 22:15:38
2013-07-01 22:20:45,0
2013-07-01 22:25:41,0
0,2013-07-01 22:51:18
2013-07-01 23:18:34,0
2013-07-02 06:16:00,0
2013-07-02 06:47:31,0
0,2013-07-02 07:31:03
0,2013-07-02 07:47:22
2013-07-02 07:42:40,0
2013-07-02 07:43:59,0
2013-07-02 07:48:27,0
0,2013-07-02 07:56:19
0,2013-07-02 08:40:06
0,2013-07-02 08:31:20
0,2013-07-02 08:32:08
0,2013-07-02 08:56:16
0,2013-07-02 09:07:08
2013-07-02 08:49:50,0
0,2013-07-02 09:06:43
0,2013-07-02 09:26:25
0,2013-07-02 09:07:43
0,2013-07-02 09:19:38
0,2013-07-02 09:31:17
0,2013-07-02 09:47:53
0,2013-07-02 09:44:28
0,2013-07-02 09:58:20
0,2013-07-02 10:10:57
0,2013-07-02 10:19:40
0,2013-07-02 10:05:47
2013-07-02 10:04:31,0
2013-07-02 10:04:40,0
