arrivalTime,departureTime
0,2013-07-01 00:30:09
0,2013-07-01 00:21:11
2013-07-01 00:48:36,0
2013-07-01 00:55:56,0
0,2013-07-01 03:36:03
0,2013-07-01 06:20:28
0,2013-07-01 06:26:34
2013-07-01 06:40:44,0
0,2013-07-01 06:57:03
2013-07-01 07:11:49,0
0,2013-07-01 07:25:41
0,2013-07-01 07:33:52
0,2013-07-01 07:42:19
2013-07-01 07:35:10,0
0,2013-07-01 07:52:58
2013-07-01 07:53:43,0
2013-07-01 08:01:08,0
0,2013-07-01 08:30:29
0,2013-07-01 08:20:16
0,2013-07-01 08:30:18
0,2013-07-01 08:28:39
2013-07-01 08:24:44,0
2013-07-01 08:28:15,0
2013-07-01 08:33:38,0
2013-07-01 08:35:48,0
0,2013-07-01 08:42:02
0,2013-07-01 08:43:47
0,2013-07-01 08:45:47
0,2013-07-01 08:45:51
0,2013-07-01 09:02:52
2013-07-01 08:45:26,0
0,2013-07-01 09:00:47
0,2013-07-01 08:57:44
2013-07-01 08:53:21,0
0,2013-07-01 09:08:53
2013-07-01 09:20:52,0
2013-07-01 09:44:12,0
0,2013-07-01 10:08:29
0,2013-07-01 10:05:18
0,2013-07-01 10:31:36
2013-07-01 10:24:21,0
0,2013-07-01 10:33:32
0,2013-07-01 10:59:31
0,2013-07-01 14:36:06
0,2013-07-01 12:43:00
0,2013-07-01 14:35:54
0,2013-07-01 13:35:04
2013-07-01 13:08:48,0
0,2013-07-01 13:21:49
0,2013-07-01 13:21:47
2013-07-01 13:44:26,0
2013-07-01 13:47:19,0
0,2013-07-01 14:10:10
2013-07-01 14:22:45,0
2013-07-01 14:25:44,0
0,2013-07-01 14:53:14
0,2013-07-01 14:51:18
2013-07-01 14:47:04,0
2013-07-01 14:55:11,0
2013-07-01 14:57:45,0
2013-07-01 14:58:38,0
0,2013-07-01 16:12:46
0,2013-07-01 16:12:37
0,2013-07-01 16:18:33
0,2013-07-01 16:12:13
2013-07-01 16:07:53,0
0,2013-07-01 16:32:11
2013-07-01 16:33:13,0
0,2013-07-01 16:48:11
0,2013-07-01 17:00:41
2013-07-01 16:45:22,0
