arrivalTime,departureTime
2013-07-01 00:20:07,0
0,2013-07-01 00:55:08
0,2013-07-01 01:03:13
2013-07-01 00:58:44,0
0,2013-07-01 01:14:43
2013-07-01 06:24:21,0
0,2013-07-01 06:58:50
0,2013-07-01 07:02:41
2013-07-01 07:58:45,0
0,2013-07-01 08:15:19
2013-07-01 08:13:38,0
2013-07-01 08:13:38,0
2013-07-01 08:17:24,0
2013-07-01 08:45:36,0
0,2013-07-01 08:55:07
0,2013-07-01 09:29:54
2013-07-01 09:07:05,0
2013-07-01 09:11:26,0
0,2013-07-01 09:30:35
2013-07-01 09:15:45,0
0,2013-07-01 09:38:28
2013-07-01 09:46:11,0
2013-07-01 10:56:28,0
2013-07-01 12:38:43,0
2013-07-01 12:54:10,0
2013-07-01 13:02:02,0
2013-07-01 13:12:20,0
0,2013-07-01 13:45:48
2013-07-01 14:49:28,0
2013-07-01 14:54:25,0
2013-07-01 15:54:13,0
2013-07-01 16:07:19,0
2013-07-01 17:02:22,0
0,2013-07-01 18:28:29
0,2013-07-01 18:35:34
2013-07-01 18:18:38,0
0,2013-07-01 18:49:57
0,2013-07-01 18:55:57
2013-07-01 18:38:48,0
2013-07-01 19:04:24,0
0,2013-07-01 20:32:02
2013-07-01 20:36:05,0
0,2013-07-01 21:07:12
0,2013-07-01 21:22:15
0,2013-07-01 22:48:09
0,2013-07-01 23:00:55
2013-07-01 22:48:13,0
0,2013-07-01 23:16:29
2013-07-01 23:02:26,0
2013-07-01 23:02:38,0
2013-07-01 23:02:46,0
0,2013-07-01 23:47:25
0,2013-07-01 23:47:22
0,2013-07-02 00:16:29
0,2013-07-02 01:31:56
2013-07-02 02:16:31,0
2013-07-02 02:36:22,0
2013-07-02 05:58:22,0
2013-07-02 06:15:10,0
2013-07-02 06:45:18,0
2013-07-02 07:49:53,0
0,2013-07-02 08:15:40
0,2013-07-02 08:23:06
2013-07-02 09:07:46,0
0,2013-07-02 09:22:09
0,2013-07-02 09:33:13
0,2013-07-02 10:07:25
2013-07-02 10:56:02,0
0,2013-07-02 11:24:20
0,2013-07-02 12:22:19
0,2013-07-02 14:41:01
2013-07-02 14:23:49,0
0,2013-07-02 15:34:11
0,2013-07-02 15:44:25
2013-07-02 16:11:03,0
2013-07-02 16:25:23,0
0,2013-07-02 17:05:22
0,2013-07-02 17:10:56
0,2013-07-02 17:25:43
2013-07-02 17:16:50,0
0,2013-07-02 18:01:11
2013-07-02 17:30:09,0
0,2013-07-02 18:29:03
0,2013-07-02 18:23:30
2013-07-02 18:12:13,0
0,2013-07-02 18:48:30
2013-07-02 18:51:47,0
0,2013-07-02 19:41:23
0,2013-07-02 20:15:30
0,2013-07-02 20:02:49
0,2013-07-02 19:57:09
2013-07-02 19:55:08,0
2013-07-02 19:58:08,0
2013-07-02 20:03:59,0
0,2013-07-02 20:12:22
0,2013-07-02 22:10:39
0,2013-07-02 21:52:38
0,2013-07-02 22:04:26
0,2013-07-02 22:34:00
2013-07-03 06:13:32,0
2013-07-03 06:43:05,0
0,2013-07-03 08:11:35
0,2013-07-03 08:32:04
2013-07-03 08:32:41,0
2013-07-03 09:08:54,0
2013-07-03 09:15:14,0
0,2013-07-03 09:38:10
0,2013-07-03 09:40:50
2013-07-03 11:03:36,0
2013-07-03 11:18:54,0
2013-07-03 11:27:59,0
2013-07-03 11:47:53,0
0,2013-07-03 13:17:06
2013-07-03 13:09:52,0
2013-07-03 13:17:50,0
0,2013-07-03 13:36:02
0,2013-07-03 13:59:35
0,2013-07-03 13:42:05
0,2013-07-03 14:11:34
0,2013-07-03 16:09:04
0,2013-07-03 15:59:29
0,2013-07-03 16:06:54
2013-07-03 16:04:13,0
2013-07-03 16:19:51,0
2013-07-03 16:21:18,0
0,2013-07-03 16:41:52
2013-07-03 16:29:30,0
0,2013-07-03 16:54:04
0,2013-07-03 17:33:27
2013-07-03 17:11:45,0
0,2013-07-03 18:09:37
0,2013-07-03 17:37:54
2013-07-03 17:28:59,0
0,2013-07-03 18:04:10
0,2013-07-03 18:00:56
0,2013-07-03 18:00:53
2013-07-03 17:58:58,0
2013-07-03 18:04:19,0
0,2013-07-03 18:40:18
2013-07-03 18:22:39,0
2013-07-03 18:24:06,0
0,2013-07-03 19:42:44
2013-07-03 20:03:48,0
0,2013-07-03 21:28:10
2013-07-03 21:15:20,0
2013-07-03 23:35:52,0
2013-07-03 23:47:15,0
0,2013-07-04 00:02:36
2013-07-04 00:46:21,0
0,2013-07-04 01:12:11
2013-07-04 00:55:14,0
0,2013-07-04 01:55:39
0,2013-07-04 01:59:49
0,2013-07-04 07:42:29
2013-07-04 09:57:17,0
0,2013-07-04 10:06:43
2013-07-04 10:26:16,0
2013-07-04 11:08:11,0
0,2013-07-04 11:51:27
2013-07-04 11:26:15,0
0,2013-07-04 11:52:40
2013-07-04 12:00:45,0
0,2013-07-04 13:44:41
0,2013-07-04 15:00:08
2013-07-04 15:08:39,0
2013-07-04 15:09:23,0
0,2013-07-04 16:49:25
0,2013-07-04 17:47:21
0,2013-07-04 19:51:41
0,2013-07-04 22:52:40
2013-07-04 23:16:52,0
0,2013-07-05 02:28:45
2013-07-05 02:00:50,0
2013-07-05 06:20:37,0
0,2013-07-05 07:04:50
2013-07-05 08:16:35,0
0,2013-07-05 08:37:41
0,2013-07-05 09:00:13
2013-07-05 09:06:32,0
0,2013-07-05 10:34:25
0,2013-07-05 10:41:04
0,2013-07-05 10:43:37
2013-07-05 10:39:49,0
0,2013-07-05 11:24:33
2013-07-05 12:40:45,0
0,2013-07-05 12:55:36
2013-07-05 12:51:35,0
0,2013-07-05 13:51:32
0,2013-07-05 13:51:44
2013-07-05 13:18:03,0
0,2013-07-05 14:20:03
0,2013-07-05 14:16:42
0,2013-07-05 15:15:42
0,2013-07-05 15:57:24
2013-07-05 15:49:59,0
0,2013-07-05 16:16:17
2013-07-05 16:14:31,0
0,2013-07-05 17:16:49
2013-07-05 17:09:45,0
0,2013-07-05 17:10:58
0,2013-07-05 18:00:13
0,2013-07-05 17:25:28
2013-07-05 17:17:55,0
2013-07-05 17:22:31,0
2013-07-05 17:25:51,0
2013-07-05 17:43:49,0
2013-07-05 17:43:51,0
2013-07-05 18:05:28,0
0,2013-07-05 18:31:26
0,2013-07-05 18:24:55
2013-07-05 18:16:50,0
0,2013-07-05 18:31:40
2013-07-05 18:34:15,0
2013-07-05 19:09:02,0
0,2013-07-05 20:53:45
2013-07-05 21:43:11,0
2013-07-05 21:44:01,0
0,2013-07-05 22:43:16
0,2013-07-05 23:00:23
2013-07-08 06:16:11,0
2013-07-08 06:41:31,0
0,2013-07-08 08:09:04
0,2013-07-08 08:13:30
2013-07-08 08:02:04,0
0,2013-07-08 08:47:29
0,2013-07-08 08:51:14
0,2013-07-08 09:27:45
0,2013-07-08 09:26:21
0,2013-07-08 09:34:49
2013-07-08 09:30:37,0
2013-07-08 12:33:50,0
0,2013-07-08 12:53:37
2013-07-08 13:57:34,0
0,2013-07-08 14:04:32
2013-07-08 14:22:02,0
0,2013-07-08 14:43:33
0,2013-07-08 15:48:18
0,2013-07-08 16:57:46
0,2013-07-08 17:33:31
2013-07-08 17:31:56,0
0,2013-07-08 18:18:03
2013-07-08 18:20:31,0
0,2013-07-08 19:00:21
0,2013-07-08 20:00:29
2013-07-08 20:01:05,0
2013-07-08 20:09:27,0
0,2013-07-08 21:22:30
2013-07-08 21:06:18,0
2013-07-08 21:16:03,0
2013-07-08 21:16:16,0
0,2013-07-08 21:17:21
0,2013-07-08 22:00:14
0,2013-07-08 22:00:14
2013-07-08 21:57:16,0
0,2013-07-08 22:53:56
0,2013-07-08 23:19:33
0,2013-07-09 00:02:44
0,2013-07-09 00:13:28
2013-07-09 06:26:04,0
0,2013-07-09 08:13:05
0,2013-07-09 08:31:51
2013-07-09 08:29:08,0
2013-07-09 08:58:15,0
0,2013-07-09 09:34:03
0,2013-07-09 09:21:43
2013-07-09 09:22:27,0
0,2013-07-09 10:03:17
0,2013-07-09 10:14:17
2013-07-09 10:07:57,0
0,2013-07-09 11:39:28
0,2013-07-09 11:46:40
0,2013-07-09 11:50:27
2013-07-09 11:52:38,0
0,2013-07-09 12:40:42
2013-07-09 12:40:14,0
0,2013-07-09 14:36:44
0,2013-07-09 14:54:57
2013-07-09 14:54:27,0
2013-07-09 15:00:49,0
2013-07-09 15:02:50,0
0,2013-07-09 15:13:41
2013-07-09 15:15:54,0
0,2013-07-09 16:05:37
0,2013-07-09 16:24:21
0,2013-07-09 16:39:19
0,2013-07-09 17:10:30
0,2013-07-09 17:20:47
2013-07-09 17:11:40,0
0,2013-07-09 18:05:34
0,2013-07-09 18:03:14
0,2013-07-09 18:06:45
2013-07-09 18:11:36,0
2013-07-09 18:12:40,0
2013-07-09 18:26:36,0
2013-07-09 18:29:16,0
2013-07-09 18:40:26,0
2013-07-09 18:44:34,0
2013-07-09 18:54:40,0
2013-07-09 19:18:53,0
0,2013-07-09 19:49:57
2013-07-09 20:07:58,0
2013-07-09 20:51:52,0
0,2013-07-09 23:40:24
2013-07-09 23:18:23,0
0,2013-07-09 23:59:49
2013-07-10 06:30:16,0
2013-07-10 07:39:41,0
0,2013-07-10 07:54:52
0,2013-07-10 08:09:25
0,2013-07-10 08:09:11
0,2013-07-10 08:20:13
2013-07-10 08:40:00,0
2013-07-10 09:01:31,0
2013-07-10 09:12:59,0
2013-07-10 09:18:25,0
0,2013-07-10 09:49:19
2013-07-10 09:49:40,0
0,2013-07-10 12:04:27
2013-07-10 11:52:08,0
0,2013-07-10 12:01:33
2013-07-10 11:58:30,0
2013-07-10 12:06:06,0
0,2013-07-10 12:17:42
0,2013-07-10 12:36:56
2013-07-10 13:30:24,0
0,2013-07-10 15:47:57
0,2013-07-10 15:55:49
0,2013-07-10 16:00:03
0,2013-07-10 16:29:41
2013-07-10 16:22:14,0
0,2013-07-10 16:51:00
2013-07-10 16:44:58,0
2013-07-10 17:17:47,0
0,2013-07-10 17:42:45
2013-07-10 18:04:16,0
0,2013-07-10 19:09:53
2013-07-10 18:33:00,0
2013-07-10 18:58:12,0
2013-07-10 18:59:33,0
2013-07-10 19:03:08,0
2013-07-10 19:12:11,0
2013-07-10 19:17:17,0
0,2013-07-10 19:57:20
2013-07-10 19:55:11,0
0,2013-07-10 20:04:37
0,2013-07-10 21:24:44
0,2013-07-10 20:25:45
2013-07-10 20:27:10,0
2013-07-10 21:24:53,0
0,2013-07-10 22:25:48
2013-07-10 22:13:31,0
0,2013-07-10 22:59:05
0,2013-07-10 22:50:50
0,2013-07-10 23:09:34
2013-07-10 22:51:09,0
0,2013-07-10 22:52:22
2013-07-11 00:15:27,0
2013-07-11 06:43:37,0
2013-07-11 06:47:59,0
0,2013-07-11 07:48:46
2013-07-11 07:38:34,0
0,2013-07-11 07:55:07
2013-07-11 08:21:33,0
2013-07-11 08:33:21,0
0,2013-07-11 09:13:33
0,2013-07-11 10:06:42
2013-07-11 10:09:29,0
0,2013-07-11 10:35:58
0,2013-07-11 10:44:58
2013-07-11 11:06:53,0
2013-07-11 11:15:44,0
0,2013-07-11 11:31:34
0,2013-07-11 11:49:58
0,2013-07-11 11:31:05
2013-07-11 11:53:24,0
0,2013-07-11 12:00:49
2013-07-11 12:04:50,0
2013-07-11 12:12:37,0
0,2013-07-11 12:37:19
2013-07-11 12:56:33,0
0,2013-07-11 13:48:05
2013-07-11 14:03:11,0
0,2013-07-11 14:45:21
2013-07-11 14:27:20,0
2013-07-11 14:45:56,0
0,2013-07-11 15:40:31
2013-07-11 15:30:59,0
2013-07-11 15:43:17,0
0,2013-07-11 15:49:11
2013-07-11 16:00:20,0
0,2013-07-11 16:40:10
2013-07-11 16:16:27,0
0,2013-07-11 16:48:33
2013-07-11 16:36:39,0
0,2013-07-11 16:59:07
2013-07-11 16:51:54,0
2013-07-11 17:05:05,0
0,2013-07-11 17:19:00
2013-07-11 17:12:40,0
0,2013-07-11 17:35:58
2013-07-11 17:47:23,0
2013-07-11 18:21:14,0
0,2013-07-11 18:37:28
2013-07-11 18:22:33,0
2013-07-11 18:27:40,0
0,2013-07-11 18:55:44
0,2013-07-11 19:18:23
0,2013-07-11 19:47:08
0,2013-07-11 19:07:12
0,2013-07-11 19:37:29
0,2013-07-11 19:36:17
0,2013-07-11 19:14:45
2013-07-11 19:15:41,0
2013-07-11 19:21:16,0
0,2013-07-11 19:43:38
0,2013-07-11 19:36:13
2013-07-11 19:36:36,0
2013-07-11 19:38:38,0
2013-07-11 19:41:19,0
0,2013-07-11 21:21:30
0,2013-07-11 21:30:27
0,2013-07-11 21:32:02
2013-07-11 21:47:26,0
0,2013-07-11 22:40:36
0,2013-07-11 22:53:37
2013-07-12 06:24:46,0
2013-07-12 06:42:50,0
2013-07-12 07:46:10,0
2013-07-12 08:04:19,0
0,2013-07-12 08:34:09
2013-07-12 08:35:20,0
0,2013-07-12 08:55:35
2013-07-12 09:06:59,0
2013-07-12 09:30:25,0
2013-07-12 09:31:03,0
2013-07-12 09:35:37,0
2013-07-12 09:43:20,0
0,2013-07-12 10:08:47
0,2013-07-12 11:28:54
0,2013-07-12 11:34:39
2013-07-12 11:25:53,0
2013-07-12 12:03:22,0
2013-07-12 13:03:07,0
2013-07-12 13:21:43,0
0,2013-07-12 14:06:04
0,2013-07-12 14:37:44
2013-07-12 14:52:06,0
0,2013-07-12 15:23:05
0,2013-07-12 15:33:01
2013-07-12 15:40:30,0
0,2013-07-12 16:04:31
2013-07-12 16:18:30,0
0,2013-07-12 16:53:12
2013-07-12 17:08:28,0
0,2013-07-12 17:44:09
0,2013-07-12 18:11:56
0,2013-07-12 18:37:51
2013-07-12 18:44:44,0
2013-07-15 01:48:13,0
0,2013-07-15 06:04:28
0,2013-07-15 08:04:23
2013-07-15 07:59:34,0
0,2013-07-15 08:19:36
2013-07-15 08:11:27,0
2013-07-15 08:12:39,0
2013-07-15 08:14:27,0
2013-07-15 08:45:52,0
0,2013-07-15 09:28:34
0,2013-07-15 09:20:31
0,2013-07-15 09:39:31
0,2013-07-15 09:42:19
0,2013-07-15 09:44:41
0,2013-07-15 09:52:37
2013-07-15 09:47:35,0
2013-07-15 10:53:14,0
2013-07-15 11:03:22,0
0,2013-07-15 11:20:01
2013-07-15 12:22:48,0
2013-07-15 12:26:54,0
0,2013-07-15 12:48:39
2013-07-15 12:48:54,0
2013-07-15 13:24:41,0
0,2013-07-15 13:35:44
0,2013-07-15 13:48:01
0,2013-07-15 13:51:04
0,2013-07-15 14:03:18
2013-07-15 13:58:11,0
0,2013-07-15 14:26:58
0,2013-07-15 14:27:13
2013-07-15 14:26:47,0
2013-07-15 14:28:41,0
0,2013-07-15 15:08:23
2013-07-15 15:08:17,0
0,2013-07-15 15:24:26
0,2013-07-15 15:24:16
2013-07-15 15:13:19,0
2013-07-15 15:13:55,0
2013-07-15 15:31:13,0
0,2013-07-15 16:20:56
0,2013-07-15 16:40:32
0,2013-07-15 17:58:32
0,2013-07-15 17:46:43
0,2013-07-15 18:12:54
2013-07-15 17:50:25,0
2013-07-15 17:56:56,0
0,2013-07-15 18:13:35
0,2013-07-15 18:50:25
2013-07-15 18:18:55,0
2013-07-15 18:21:15,0
2013-07-15 18:25:28,0
0,2013-07-15 19:24:07
0,2013-07-15 19:37:33
0,2013-07-15 19:36:09
0,2013-07-15 19:51:24
2013-07-15 19:39:29,0
2013-07-15 19:42:43,0
0,2013-07-15 20:12:04
2013-07-15 20:00:53,0
0,2013-07-15 20:18:44
0,2013-07-15 20:33:49
