arrivalTime,departureTime
0,2013-07-01 00:56:50
0,2013-07-01 05:45:13
2013-07-01 06:39:49,0
0,2013-07-01 07:02:56
2013-07-01 06:58:15,0
2013-07-01 07:15:54,0
2013-07-01 07:19:38,0
0,2013-07-01 07:36:42
2013-07-01 07:30:09,0
0,2013-07-01 07:43:32
0,2013-07-01 07:43:09
0,2013-07-01 07:38:56
2013-07-01 07:40:25,0
0,2013-07-01 07:49:25
0,2013-07-01 07:48:31
0,2013-07-01 08:14:18
0,2013-07-01 08:12:36
0,2013-07-01 08:32:45
0,2013-07-01 08:19:30
0,2013-07-01 08:18:16
0,2013-07-01 08:37:53
2013-07-01 08:16:58,0
0,2013-07-01 08:27:37
0,2013-07-01 08:40:20
0,2013-07-01 08:31:11
0,2013-07-01 08:49:19
0,2013-07-01 09:01:17
0,2013-07-01 08:51:23
0,2013-07-01 10:32:40
0,2013-07-01 10:32:43
2013-07-01 08:55:34,0
0,2013-07-01 09:17:28
0,2013-07-01 09:13:03
0,2013-07-01 09:13:32
0,2013-07-01 09:21:16
0,2013-07-01 09:30:21
2013-07-01 09:49:24,0
0,2013-07-01 11:14:42
0,2013-07-01 11:14:42
0,2013-07-01 12:25:04
2013-07-01 13:05:32,0
2013-07-01 13:09:45,0
0,2013-07-01 13:43:10
0,2013-07-01 14:01:54
0,2013-07-01 17:42:16
2013-07-01 16:53:19,0
2013-07-01 17:01:21,0
2013-07-01 17:01:56,0
2013-07-01 17:14:27,0
2013-07-01 17:16:26,0
2013-07-01 17:17:15,0
2013-07-01 17:18:22,0
2013-07-01 17:20:35,0
2013-07-01 17:33:15,0
2013-07-01 17:33:24,0
2013-07-01 17:34:42,0
2013-07-01 17:38:23,0
2013-07-01 17:39:32,0
2013-07-01 17:43:30,0
2013-07-01 17:52:17,0
2013-07-01 17:56:21,0
2013-07-01 17:59:26,0
2013-07-01 18:06:38,0
2013-07-01 18:30:42,0
2013-07-01 18:30:54,0
2013-07-01 18:38:35,0
2013-07-01 18:41:16,0
2013-07-01 18:42:18,0
2013-07-01 18:48:29,0
0,2013-07-01 19:08:58
2013-07-01 19:01:03,0
2013-07-01 19:19:14,0
2013-07-01 19:20:07,0
2013-07-01 19:22:53,0
2013-07-01 19:28:49,0
2013-07-01 19:35:41,0
0,2013-07-01 19:59:08
2013-07-01 19:54:23,0
0,2013-07-01 20:01:05
2013-07-01 19:59:55,0
2013-07-01 20:04:25,0
2013-07-01 20:05:34,0
2013-07-01 20:10:12,0
2013-07-01 20:13:23,0
2013-07-01 20:21:38,0
2013-07-01 20:36:11,0
0,2013-07-01 21:26:53
0,2013-07-01 21:42:49
0,2013-07-01 21:42:43
2013-07-01 22:03:44,0
2013-07-01 22:14:11,0
0,2013-07-01 23:40:48
2013-07-01 23:46:18,0
2013-07-02 00:10:03,0
0,2013-07-02 06:27:08
0,2013-07-02 06:58:02
2013-07-02 06:52:31,0
0,2013-07-02 07:11:33
2013-07-02 07:16:29,0
0,2013-07-02 07:24:17
0,2013-07-02 07:27:00
0,2013-07-02 07:39:15
2013-07-02 07:30:12,0
2013-07-02 07:39:41,0
0,2013-07-02 08:02:40
0,2013-07-02 08:03:18
0,2013-07-02 08:28:09
0,2013-07-02 08:12:03
0,2013-07-02 08:16:29
0,2013-07-02 08:34:31
2013-07-02 08:14:29,0
0,2013-07-02 08:27:13
0,2013-07-02 08:36:48
0,2013-07-02 08:29:32
0,2013-07-02 08:35:35
0,2013-07-02 08:47:41
0,2013-07-02 08:48:57
0,2013-07-02 09:03:06
0,2013-07-02 08:59:37
0,2013-07-02 08:55:57
0,2013-07-02 09:00:01
0,2013-07-02 08:55:53
0,2013-07-02 08:55:11
0,2013-07-02 09:06:09
0,2013-07-02 09:03:26
0,2013-07-02 08:57:01
0,2013-07-02 09:41:45
0,2013-07-02 09:12:02
0,2013-07-02 09:08:53
2013-07-02 09:01:40,0
0,2013-07-02 09:19:48
0,2013-07-02 09:19:59
0,2013-07-02 09:32:25
0,2013-07-02 09:34:42
0,2013-07-02 10:04:02
0,2013-07-02 09:57:41
2013-07-02 09:48:09,0
0,2013-07-02 10:05:44
2013-07-02 09:52:49,0
0,2013-07-02 10:11:10
0,2013-07-02 10:11:27
0,2013-07-02 10:59:52
0,2013-07-02 11:16:29
0,2013-07-02 11:56:57
0,2013-07-02 12:28:57
2013-07-02 12:22:59,0
2013-07-02 12:23:34,0
0,2013-07-02 12:40:09
0,2013-07-02 12:50:46
0,2013-07-02 13:18:40
2013-07-02 12:48:47,0
2013-07-02 13:14:21,0
0,2013-07-02 13:23:35
2013-07-02 13:18:53,0
0,2013-07-02 13:28:18
0,2013-07-02 13:38:49
2013-07-02 13:52:27,0
0,2013-07-02 13:58:25
0,2013-07-02 14:26:09
0,2013-07-02 14:40:11
0,2013-07-02 15:25:34
2013-07-02 15:31:05,0
2013-07-02 15:55:42,0
2013-07-02 16:02:52,0
2013-07-02 16:24:11,0
2013-07-02 16:38:14,0
2013-07-02 16:57:44,0
2013-07-02 17:03:01,0
0,2013-07-02 17:10:28
2013-07-02 17:10:53,0
2013-07-02 17:10:53,0
2013-07-02 17:10:54,0
2013-07-02 17:13:31,0
2013-07-02 17:17:34,0
2013-07-02 17:21:03,0
2013-07-02 17:21:50,0
0,2013-07-02 17:30:28
2013-07-02 17:24:04,0
2013-07-02 17:24:55,0
2013-07-02 17:33:15,0
2013-07-02 17:38:42,0
2013-07-02 17:40:55,0
2013-07-02 17:41:20,0
2013-07-02 17:45:13,0
2013-07-02 17:45:16,0
2013-07-02 17:47:41,0
2013-07-02 17:51:25,0
0,2013-07-02 17:59:35
2013-07-02 17:54:11,0
2013-07-02 17:59:42,0
2013-07-02 18:01:56,0
2013-07-02 18:07:50,0
2013-07-02 18:08:36,0
2013-07-02 18:11:28,0
0,2013-07-02 18:28:48
2013-07-02 18:16:53,0
2013-07-02 18:18:25,0
2013-07-02 18:24:09,0
0,2013-07-02 18:52:21
2013-07-02 18:28:19,0
2013-07-02 18:31:11,0
2013-07-02 18:33:19,0
2013-07-02 18:33:28,0
2013-07-02 18:35:15,0
2013-07-02 18:35:22,0
2013-07-02 18:36:37,0
0,2013-07-02 18:48:08
2013-07-02 18:43:17,0
2013-07-02 18:46:58,0
2013-07-02 18:49:21,0
2013-07-02 18:51:05,0
2013-07-02 18:54:38,0
2013-07-02 19:00:26,0
2013-07-02 19:03:20,0
0,2013-07-02 19:33:59
0,2013-07-02 19:44:14
2013-07-02 19:36:07,0
2013-07-02 19:55:53,0
0,2013-07-02 20:26:20
2013-07-02 20:42:51,0
2013-07-02 20:57:18,0
2013-07-02 21:01:17,0
2013-07-02 21:11:00,0
0,2013-07-02 21:26:13
2013-07-02 21:25:03,0
2013-07-03 00:26:04,0
2013-07-03 01:20:03,0
0,2013-07-03 05:57:23
0,2013-07-03 06:39:28
0,2013-07-03 06:48:15
0,2013-07-03 06:54:39
0,2013-07-03 07:19:13
0,2013-07-03 07:36:36
0,2013-07-03 07:54:25
0,2013-07-03 08:11:32
0,2013-07-03 08:13:24
0,2013-07-03 08:12:07
0,2013-07-03 08:07:04
2013-07-03 08:05:39,0
2013-07-03 08:05:46,0
0,2013-07-03 08:22:59
0,2013-07-03 08:22:16
0,2013-07-03 08:49:05
0,2013-07-03 08:25:00
0,2013-07-03 08:34:12
2013-07-03 08:28:40,0
0,2013-07-03 08:41:50
0,2013-07-03 08:56:09
0,2013-07-03 08:41:34
0,2013-07-03 09:00:20
0,2013-07-03 08:43:26
0,2013-07-03 09:13:39
2013-07-03 08:45:55,0
0,2013-07-03 08:53:12
0,2013-07-03 08:56:25
0,2013-07-03 09:02:35
0,2013-07-03 09:19:20
0,2013-07-03 09:11:41
2013-07-03 09:05:21,0
2013-07-03 09:05:55,0
0,2013-07-03 09:31:16
0,2013-07-03 09:31:39
0,2013-07-03 09:26:40
0,2013-07-03 09:46:23
0,2013-07-03 09:23:35
0,2013-07-03 09:31:27
2013-07-03 09:24:28,0
0,2013-07-03 09:40:56
0,2013-07-03 09:47:21
0,2013-07-03 10:00:58
0,2013-07-03 09:50:05
0,2013-07-03 10:03:00
0,2013-07-03 10:01:31
2013-07-03 10:06:37,0
0,2013-07-03 11:16:45
0,2013-07-03 11:16:55
2013-07-03 10:55:33,0
2013-07-03 11:24:43,0
2013-07-03 11:58:17,0
0,2013-07-03 12:11:37
0,2013-07-03 12:29:42
2013-07-03 12:18:53,0
0,2013-07-03 13:14:33
0,2013-07-03 12:52:13
0,2013-07-03 13:14:35
0,2013-07-03 13:14:32
2013-07-03 12:49:18,0
2013-07-03 12:52:47,0
2013-07-03 12:57:17,0
2013-07-03 13:04:42,0
0,2013-07-03 13:18:14
0,2013-07-03 13:52:58
0,2013-07-03 13:36:27
2013-07-03 13:30:01,0
2013-07-03 13:47:24,0
2013-07-03 13:53:15,0
2013-07-03 13:54:06,0
2013-07-03 14:12:58,0
2013-07-03 14:17:50,0
2013-07-03 14:54:57,0
0,2013-07-03 15:28:54
2013-07-03 15:18:59,0
0,2013-07-03 15:51:03
2013-07-03 15:42:17,0
0,2013-07-03 15:55:33
