arrivalTime,departureTime
2013-07-01 00:11:16,0
2013-07-01 00:25:31,0
2013-07-01 01:31:19,0
0,2013-07-01 02:47:06
0,2013-07-01 05:54:53
0,2013-07-01 07:36:32
2013-07-01 07:28:54,0
2013-07-01 08:04:52,0
0,2013-07-01 08:16:14
2013-07-01 08:28:06,0
2013-07-01 08:36:07,0
0,2013-07-01 08:46:05
0,2013-07-01 08:46:02
2013-07-01 08:49:55,0
2013-07-01 08:58:12,0
2013-07-01 09:09:05,0
0,2013-07-01 09:19:48
2013-07-01 09:26:20,0
0,2013-07-01 09:55:28
0,2013-07-01 10:20:24
2013-07-01 10:15:22,0
2013-07-01 10:34:48,0
0,2013-07-01 12:18:08
0,2013-07-01 12:22:27
2013-07-01 12:23:18,0
2013-07-01 12:23:20,0
2013-07-01 12:24:35,0
2013-07-01 12:39:40,0
0,2013-07-01 12:54:35
0,2013-07-01 13:15:24
2013-07-01 13:18:30,0
0,2013-07-01 13:47:00
0,2013-07-01 13:57:09
2013-07-01 13:49:35,0
0,2013-07-01 13:59:59
2013-07-01 14:15:37,0
0,2013-07-01 14:46:07
0,2013-07-01 15:35:44
2013-07-01 15:29:38,0
0,2013-07-01 17:06:38
0,2013-07-01 17:11:09
0,2013-07-01 17:23:47
0,2013-07-01 17:28:30
0,2013-07-01 17:51:51
0,2013-07-01 17:53:32
0,2013-07-01 17:48:08
0,2013-07-01 18:08:03
2013-07-01 18:02:03,0
0,2013-07-01 18:38:29
0,2013-07-01 18:18:29
0,2013-07-01 18:51:42
0,2013-07-01 18:34:10
2013-07-01 18:20:43,0
2013-07-01 18:23:08,0
0,2013-07-01 18:34:21
0,2013-07-01 18:49:49
0,2013-07-01 18:44:19
2013-07-01 18:41:00,0
0,2013-07-01 18:53:49
2013-07-01 18:52:37,0
0,2013-07-01 19:10:46
2013-07-01 18:59:05,0
2013-07-01 19:28:17,0
0,2013-07-01 19:43:13
0,2013-07-01 19:38:15
2013-07-01 19:38:15,0
0,2013-07-01 20:01:44
2013-07-01 19:54:00,0
0,2013-07-01 20:06:50
2013-07-01 20:04:14,0
2013-07-01 20:07:08,0
2013-07-01 20:07:33,0
0,2013-07-01 20:18:08
2013-07-01 20:13:37,0
2013-07-01 20:21:17,0
0,2013-07-01 20:28:57
2013-07-01 20:40:40,0
0,2013-07-01 20:57:00
0,2013-07-01 21:11:33
0,2013-07-01 21:35:33
2013-07-01 21:32:19,0
0,2013-07-01 21:42:24
0,2013-07-01 21:48:19
2013-07-01 21:46:32,0
2013-07-01 21:49:28,0
0,2013-07-01 22:21:38
2013-07-01 22:48:17,0
2013-07-02 00:04:49,0
2013-07-02 06:08:07,0
0,2013-07-02 07:30:55
0,2013-07-02 07:14:06
0,2013-07-02 08:13:46
2013-07-02 08:14:51,0
2013-07-02 08:38:26,0
0,2013-07-02 09:20:04
0,2013-07-02 09:14:27
0,2013-07-02 09:17:47
0,2013-07-02 09:22:29
2013-07-02 09:21:22,0
2013-07-02 09:35:00,0
0,2013-07-02 10:10:54
2013-07-02 10:03:37,0
0,2013-07-02 10:10:12
0,2013-07-02 10:42:09
2013-07-02 10:45:02,0
2013-07-02 11:57:00,0
2013-07-02 11:57:20,0
2013-07-02 11:59:18,0
2013-07-02 12:08:10,0
0,2013-07-02 12:21:47
0,2013-07-02 12:48:21
0,2013-07-02 13:25:45
0,2013-07-02 17:57:01
2013-07-02 13:18:53,0
2013-07-02 13:38:30,0
0,2013-07-02 13:55:58
2013-07-02 13:44:50,0
2013-07-02 14:05:55,0
0,2013-07-02 14:43:14
2013-07-02 14:41:33,0
0,2013-07-02 14:48:13
2013-07-02 14:56:43,0
0,2013-07-02 15:21:27
0,2013-07-02 15:21:04
2013-07-02 15:11:01,0
0,2013-07-02 16:05:36
2013-07-02 15:47:43,0
0,2013-07-02 16:06:46
0,2013-07-02 16:34:48
2013-07-02 16:45:03,0
0,2013-07-02 17:16:15
0,2013-07-02 17:26:23
2013-07-02 17:15:55,0
0,2013-07-02 17:38:21
2013-07-02 17:32:30,0
2013-07-02 17:35:18,0
0,2013-07-02 18:12:52
0,2013-07-02 17:45:09
2013-07-02 17:53:15,0
2013-07-02 17:59:15,0
2013-07-02 17:59:35,0
0,2013-07-02 18:10:24
2013-07-02 18:11:10,0
0,2013-07-02 18:35:25
0,2013-07-02 18:37:07
2013-07-02 18:33:27,0
0,2013-07-02 19:02:31
