arrivalTime,departureTime
0,2013-07-01 00:26:27
2013-07-01 00:25:16,0
2013-07-01 00:25:22,0
2013-07-01 00:26:35,0
0,2013-07-01 00:27:41
2013-07-01 00:41:15,0
0,2013-07-01 01:33:42
2013-07-01 06:17:08,0
2013-07-01 06:39:52,0
2013-07-01 06:53:44,0
0,2013-07-01 07:18:09
2013-07-01 07:25:59,0
2013-07-01 07:27:31,0
0,2013-07-01 08:06:36
0,2013-07-01 08:01:15
2013-07-01 07:59:49,0
2013-07-01 08:18:18,0
2013-07-01 08:28:09,0
2013-07-01 08:28:51,0
2013-07-01 08:43:48,0
2013-07-01 08:49:34,0
0,2013-07-01 09:06:22
0,2013-07-01 09:14:48
2013-07-01 09:11:24,0
0,2013-07-01 13:19:39
2013-07-01 13:32:01,0
0,2013-07-01 13:54:38
0,2013-07-01 13:46:44
2013-07-01 13:52:24,0
0,2013-07-01 14:02:38
2013-07-01 13:53:06,0
2013-07-01 14:01:01,0
2013-07-01 14:03:11,0
0,2013-07-01 14:30:49
0,2013-07-01 14:29:23
2013-07-01 14:26:39,0
0,2013-07-01 14:36:05
2013-07-01 14:41:13,0
0,2013-07-01 15:37:14
0,2013-07-01 16:01:31
0,2013-07-01 16:01:35
0,2013-07-01 16:01:41
0,2013-07-01 16:07:29
2013-07-01 16:07:50,0
2013-07-01 16:08:28,0
2013-07-01 16:08:50,0
2013-07-01 16:09:20,0
0,2013-07-01 16:15:11
2013-07-01 16:09:56,0
2013-07-01 16:14:27,0
2013-07-01 16:15:53,0
2013-07-01 16:16:04,0
0,2013-07-01 16:37:13
2013-07-01 16:31:56,0
0,2013-07-01 16:49:34
0,2013-07-01 16:46:20
0,2013-07-01 16:55:24
2013-07-01 16:57:51,0
0,2013-07-01 17:06:03
0,2013-07-01 17:10:30
0,2013-07-01 17:12:55
0,2013-07-01 17:20:39
2013-07-01 17:12:22,0
0,2013-07-01 17:34:16
0,2013-07-01 17:24:45
0,2013-07-01 17:25:11
0,2013-07-01 17:32:12
0,2013-07-01 17:24:31
0,2013-07-01 17:40:04
2013-07-01 17:28:36,0
0,2013-07-01 17:30:30
0,2013-07-01 17:43:30
0,2013-07-01 17:44:48
0,2013-07-01 17:55:27
0,2013-07-01 18:37:39
0,2013-07-01 18:15:12
0,2013-07-01 18:02:46
2013-07-01 17:51:16,0
0,2013-07-01 18:07:21
0,2013-07-01 17:58:46
0,2013-07-01 18:20:56
0,2013-07-01 18:04:45
2013-07-01 17:58:32,0
2013-07-01 17:59:31,0
0,2013-07-01 18:11:45
2013-07-01 18:05:38,0
2013-07-01 18:10:07,0
0,2013-07-01 19:17:55
0,2013-07-01 18:19:26
2013-07-01 18:12:19,0
2013-07-01 18:12:42,0
2013-07-01 18:15:57,0
2013-07-01 18:19:01,0
0,2013-07-01 18:25:19
0,2013-07-01 18:28:33
2013-07-01 18:24:33,0
