arrivalTime,departureTime
0,2013-07-01 00:12:47
0,2013-07-01 00:13:27
0,2013-07-01 00:17:19
0,2013-07-01 01:15:23
2013-07-01 00:51:14,0
0,2013-07-01 01:04:37
0,2013-07-01 01:16:16
2013-07-01 01:49:33,0
0,2013-07-01 05:06:48
0,2013-07-01 06:11:48
0,2013-07-01 06:36:05
0,2013-07-01 07:05:00
2013-07-01 06:59:24,0
0,2013-07-01 07:15:07
0,2013-07-01 07:12:10
0,2013-07-01 07:19:31
0,2013-07-01 07:14:04
2013-07-01 07:10:41,0
0,2013-07-01 07:18:45
0,2013-07-01 07:30:43
2013-07-01 07:18:25,0
0,2013-07-01 07:39:41
0,2013-07-01 07:48:28
2013-07-01 07:51:05,0
0,2013-07-01 07:56:47
2013-07-01 07:55:52,0
0,2013-07-01 08:23:53
0,2013-07-01 08:11:31
0,2013-07-01 08:08:42
0,2013-07-01 08:11:53
0,2013-07-01 08:36:02
0,2013-07-01 08:21:07
0,2013-07-01 08:32:02
0,2013-07-01 08:18:42
0,2013-07-01 08:27:37
0,2013-07-01 08:37:32
2013-07-01 08:21:04,0
0,2013-07-01 08:30:52
0,2013-07-01 08:33:59
0,2013-07-01 08:37:38
2013-07-01 08:30:06,0
0,2013-07-01 08:43:05
0,2013-07-01 09:05:42
2013-07-01 08:54:33,0
0,2013-07-01 09:34:22
0,2013-07-01 11:44:58
0,2013-07-01 09:32:06
0,2013-07-01 09:20:31
2013-07-01 09:14:48,0
2013-07-01 09:27:25,0
2013-07-01 09:30:03,0
2013-07-01 10:50:43,0
0,2013-07-01 11:55:02
0,2013-07-01 11:55:03
0,2013-07-01 12:08:45
2013-07-01 12:11:22,0
2013-07-01 12:28:29,0
2013-07-01 12:46:55,0
2013-07-01 13:29:05,0
2013-07-01 13:35:37,0
2013-07-01 13:36:18,0
2013-07-01 13:36:29,0
2013-07-01 13:44:32,0
2013-07-01 14:08:52,0
0,2013-07-01 14:32:34
2013-07-01 14:12:19,0
0,2013-07-01 14:16:22
2013-07-01 14:17:37,0
2013-07-01 14:17:39,0
2013-07-01 14:21:37,0
0,2013-07-01 14:35:55
0,2013-07-01 14:39:29
2013-07-01 14:47:14,0
0,2013-07-01 14:54:55
0,2013-07-01 14:59:40
2013-07-01 15:26:47,0
2013-07-01 15:40:46,0
0,2013-07-01 15:52:17
