arrivalTime,departureTime
0,2013-07-01 00:13:05
0,2013-07-01 01:12:33
2013-07-01 07:12:06,0
2013-07-01 07:20:33,0
2013-07-01 07:43:01,0
2013-07-01 07:43:53,0
0,2013-07-01 07:53:47
2013-07-01 08:20:03,0
2013-07-01 08:31:16,0
2013-07-01 10:07:38,0
0,2013-07-01 10:26:38
0,2013-07-01 17:48:22
0,2013-07-01 18:42:41
2013-07-01 17:39:39,0
2013-07-01 18:57:29,0
0,2013-07-01 20:04:03
0,2013-07-01 20:02:15
0,2013-07-01 20:13:28
0,2013-07-01 20:16:45
0,2013-07-01 20:50:07
0,2013-07-01 21:07:33
2013-07-01 21:15:31,0
2013-07-01 23:33:47,0
0,2013-07-02 00:41:57
0,2013-07-02 01:18:30
2013-07-02 06:46:59,0
2013-07-02 07:37:28,0
2013-07-02 07:38:09,0
2013-07-02 07:38:12,0
2013-07-02 08:04:18,0
0,2013-07-02 08:29:30
2013-07-02 08:36:29,0
2013-07-02 08:45:09,0
2013-07-02 08:57:35,0
2013-07-02 09:22:36,0
2013-07-15 07:24:27,0
2013-07-15 07:42:08,0
2013-07-15 08:23:23,0
2013-07-15 08:29:02,0
2013-07-15 08:30:50,0
2013-07-15 11:39:04,0
2013-07-15 11:39:28,0
2013-07-15 11:40:26,0
2013-07-15 11:46:42,0
0,2013-07-15 12:17:15
0,2013-07-15 12:18:31
2013-07-15 12:34:07,0
2013-07-15 12:50:33,0
0,2013-07-15 13:09:25
0,2013-07-15 14:03:37
2013-07-15 13:23:22,0
0,2013-07-15 14:06:56
2013-07-15 15:38:23,0
0,2013-07-15 17:04:55
0,2013-07-15 16:40:23
0,2013-07-15 17:19:40
0,2013-07-15 17:23:54
0,2013-07-15 17:46:19
0,2013-07-15 17:55:34
2013-07-15 17:51:01,0
2013-07-15 18:06:23,0
0,2013-07-15 19:12:23
0,2013-07-15 19:29:45
0,2013-07-15 19:50:18
2013-07-15 19:46:13,0
0,2013-07-15 20:08:57
0,2013-07-15 20:27:15
0,2013-07-15 20:49:01
2013-07-15 20:41:33,0
0,2013-07-15 20:54:03
0,2013-07-15 21:29:37
0,2013-07-15 21:07:27
0,2013-07-15 21:07:52
0,2013-07-15 22:54:17
2013-07-15 22:47:40,0
2013-07-15 22:47:41,0
0,2013-07-15 23:59:56
2013-07-16 06:20:32,0
2013-07-16 06:38:01,0
2013-07-16 06:43:02,0
2013-07-16 06:59:12,0
2013-07-16 07:19:52,0
