arrivalTime,departureTime
0,2013-07-01 01:13:51
0,2013-07-01 01:01:45
2013-07-01 01:16:26,0
2013-07-01 01:24:00,0
2013-07-01 03:27:33,0
2013-07-01 06:08:55,0
0,2013-07-01 06:31:16
0,2013-07-01 06:43:40
0,2013-07-01 07:43:58
2013-07-01 07:45:52,0
2013-07-01 08:03:04,0
2013-07-01 08:06:59,0
0,2013-07-01 08:36:25
0,2013-07-01 08:48:37
0,2013-07-01 08:51:34
2013-07-01 08:42:17,0
2013-07-01 08:50:51,0
2013-07-01 08:56:26,0
0,2013-07-01 09:04:32
0,2013-07-01 09:21:11
0,2013-07-01 09:28:44
2013-07-01 09:15:13,0
0,2013-07-01 09:27:56
0,2013-07-01 09:42:14
0,2013-07-01 09:44:53
2013-07-01 09:40:03,0
2013-07-01 09:48:54,0
0,2013-07-01 10:44:33
0,2013-07-01 10:58:57
0,2013-07-01 12:38:29
0,2013-07-01 12:36:14
0,2013-07-01 12:36:08
2013-07-01 12:54:37,0
0,2013-07-01 13:10:22
2013-07-01 13:48:16,0
0,2013-07-01 15:16:55
2013-07-01 14:55:14,0
2013-07-01 15:34:10,0
2013-07-01 16:20:43,0
2013-07-01 16:20:50,0
2013-07-01 16:48:37,0
2013-07-01 16:49:00,0
2013-07-01 17:05:04,0
0,2013-07-01 17:13:00
0,2013-07-01 17:24:12
0,2013-07-01 18:06:05
2013-07-01 17:36:48,0
2013-07-01 17:40:27,0
2013-07-01 17:51:09,0
0,2013-07-01 18:19:39
0,2013-07-01 18:35:07
2013-07-01 18:17:13,0
0,2013-07-01 18:48:39
0,2013-07-01 18:36:46
0,2013-07-01 19:15:36
0,2013-07-01 19:06:31
2013-07-01 18:51:56,0
0,2013-07-01 19:08:44
0,2013-07-01 19:10:24
2013-07-01 19:05:29,0
0,2013-07-01 19:46:01
2013-07-01 19:28:34,0
2013-07-01 19:29:34,0
0,2013-07-01 19:45:26
2013-07-01 19:38:18,0
0,2013-07-01 19:48:43
