arrivalTime,departureTime
0,2013-07-01 02:36:29
0,2013-07-01 02:36:30
2013-07-01 02:42:52,0
2013-07-01 02:43:40,0
2013-07-01 05:37:22,0
2013-07-01 05:47:54,0
2013-07-01 06:55:52,0
0,2013-07-01 08:35:36
0,2013-07-01 08:44:58
2013-07-01 08:43:44,0
2013-07-01 08:48:54,0
2013-07-01 09:45:29,0
0,2013-07-01 10:50:39
0,2013-07-01 11:18:13
2013-07-01 11:29:47,0
0,2013-07-01 13:52:36
0,2013-07-01 13:43:56
2013-07-01 14:44:33,0
0,2013-07-01 14:46:38
0,2013-07-01 15:29:29
0,2013-07-01 15:43:45
0,2013-07-01 16:06:25
0,2013-07-01 16:30:38
2013-07-01 16:16:27,0
0,2013-07-01 16:27:50
0,2013-07-01 16:29:23
2013-07-01 16:27:15,0
0,2013-07-01 16:37:09
2013-07-01 16:27:35,0
0,2013-07-01 16:36:10
2013-07-01 16:39:24,0
0,2013-07-01 16:46:39
2013-07-01 16:58:27,0
0,2013-07-01 17:26:28
2013-07-01 17:17:18,0
0,2013-07-01 17:29:29
2013-07-01 17:27:30,0
2013-07-01 17:27:39,0
0,2013-07-01 18:15:07
0,2013-07-01 18:30:22
0,2013-07-01 18:08:25
2013-07-01 17:58:22,0
0,2013-07-01 18:17:40
0,2013-07-01 18:34:56
2013-07-01 18:04:46,0
2013-07-01 18:13:14,0
0,2013-07-01 18:27:46
2013-07-01 18:20:09,0
0,2013-07-01 18:24:16
0,2013-07-01 18:40:09
0,2013-07-01 18:32:15
0,2013-07-01 18:48:22
0,2013-07-01 18:38:23
2013-07-01 18:34:43,0
2013-07-01 18:35:49,0
2013-07-01 18:40:21,0
2013-07-01 18:42:28,0
2013-07-01 18:43:32,0
2013-07-01 18:44:37,0
0,2013-07-01 18:54:20
2013-07-01 18:53:31,0
0,2013-07-01 19:22:44
2013-07-01 18:55:31,0
2013-07-01 18:57:33,0
2013-07-01 19:01:40,0
0,2013-07-01 19:17:55
2013-07-01 19:13:32,0
2013-07-01 19:18:24,0
0,2013-07-01 19:43:41
0,2013-07-01 19:36:22
0,2013-07-01 19:36:13
0,2013-07-01 19:36:29
2013-07-01 19:37:52,0
0,2013-07-01 19:59:52
0,2013-07-01 20:04:41
2013-07-01 20:07:19,0
0,2013-07-01 20:14:10
0,2013-07-01 20:28:48
2013-07-01 20:21:55,0
2013-07-01 20:23:23,0
2013-07-01 20:25:57,0
0,2013-07-01 20:46:27
2013-07-01 20:52:34,0
2013-07-01 20:53:41,0
2013-07-01 20:53:59,0
2013-07-01 20:55:57,0
0,2013-07-01 21:13:55
2013-07-01 21:08:27,0
2013-07-01 21:08:29,0
2013-07-01 21:10:01,0
2013-07-01 21:10:42,0
2013-07-01 21:10:45,0
2013-07-01 21:18:50,0
