arrivalTime,departureTime
2013-07-01 06:01:48,0
2013-07-01 07:42:07,0
2013-07-01 08:29:49,0
0,2013-07-01 08:50:36
2013-07-01 08:51:07,0
2013-07-01 09:10:27,0
0,2013-07-01 10:17:22
2013-07-01 16:08:40,0
2013-07-01 18:51:41,0
0,2013-07-01 19:33:47
0,2013-07-01 19:55:21
2013-07-01 19:36:12,0
0,2013-07-01 21:03:28
2013-07-01 21:15:45,0
0,2013-07-01 21:33:54
0,2013-07-01 21:29:31
2013-07-01 21:32:15,0
2013-07-01 21:52:12,0
0,2013-07-01 22:23:10
0,2013-07-01 22:35:20
0,2013-07-02 00:03:18
2013-07-02 07:45:36,0
2013-07-02 08:09:17,0
2013-07-02 08:17:31,0
2013-07-02 08:23:14,0
2013-07-02 08:49:33,0
2013-07-02 08:53:03,0
2013-07-02 08:57:43,0
0,2013-07-02 09:53:04
0,2013-07-02 11:28:38
2013-07-02 09:55:15,0
2013-07-02 11:13:07,0
0,2013-07-02 11:21:47
2013-07-02 13:49:42,0
0,2013-07-02 13:50:43
0,2013-07-02 16:55:12
2013-07-02 17:23:39,0
0,2013-07-02 18:37:15
0,2013-07-02 18:51:49
0,2013-07-02 18:58:10
2013-07-02 19:16:33,0
0,2013-07-02 19:32:50
0,2013-07-02 20:02:13
0,2013-07-02 20:15:09
0,2013-07-02 21:20:53
0,2013-07-02 22:13:55
0,2013-07-02 23:14:22
0,2013-07-02 23:57:03
2013-07-03 00:42:30,0
2013-07-03 07:27:02,0
0,2013-07-03 07:41:20
2013-07-03 07:53:53,0
2013-07-03 08:03:41,0
2013-07-03 08:16:06,0
2013-07-03 08:24:02,0
2013-07-03 08:32:08,0
2013-07-03 08:35:11,0
2013-07-03 09:27:48,0
0,2013-07-03 09:51:13
2013-07-03 09:51:47,0
0,2013-07-03 10:14:39
2013-07-03 10:14:43,0
2013-07-03 10:32:00,0
2013-07-03 11:25:59,0
0,2013-07-03 13:58:20
0,2013-07-03 13:58:05
0,2013-07-03 13:58:05
2013-07-03 14:24:55,0
0,2013-07-03 16:38:30
0,2013-07-03 16:55:49
2013-07-03 16:25:24,0
0,2013-07-03 17:08:49
0,2013-07-03 16:49:08
0,2013-07-03 17:30:18
0,2013-07-03 18:08:59
0,2013-07-03 18:38:04
2013-07-03 18:38:15,0
2013-07-03 18:48:46,0
0,2013-07-03 20:30:41
2013-07-03 19:58:40,0
0,2013-07-03 21:03:40
2013-07-03 21:47:05,0
0,2013-07-03 23:24:57
0,2013-07-04 08:51:31
2013-07-04 10:42:38,0
0,2013-07-04 12:27:19
0,2013-07-04 12:27:59
0,2013-07-04 12:35:50
0,2013-07-04 12:58:14
0,2013-07-04 13:32:42
2013-07-04 14:09:17,0
2013-07-04 14:09:24,0
0,2013-07-04 14:53:58
2013-07-04 15:02:03,0
2013-07-04 15:02:03,0
0,2013-07-04 15:06:50
2013-07-04 15:21:48,0
2013-07-04 15:44:18,0
0,2013-07-04 17:37:50
0,2013-07-04 18:04:24
0,2013-07-04 18:04:59
0,2013-07-04 18:15:27
0,2013-07-04 18:59:36
0,2013-07-04 18:59:23
2013-07-04 18:58:08,0
2013-07-04 18:58:08,0
0,2013-07-04 22:46:40
0,2013-07-04 22:46:14
2013-07-04 23:50:09,0
2013-07-05 09:02:00,0
0,2013-07-05 09:53:40
0,2013-07-05 14:59:58
0,2013-07-05 17:16:21
0,2013-07-05 15:48:03
2013-07-05 15:57:12,0
0,2013-07-05 18:12:04
0,2013-07-05 18:30:27
2013-07-05 18:17:12,0
2013-07-05 18:31:44,0
0,2013-07-05 21:49:27
2013-07-05 23:23:59,0
2013-07-05 23:25:26,0
0,2013-07-08 01:15:46
0,2013-07-08 01:47:57
2013-07-08 08:18:11,0
2013-07-08 08:22:18,0
2013-07-08 08:23:51,0
2013-07-08 09:56:30,0
2013-07-08 11:39:34,0
2013-07-08 15:09:20,0
