arrivalTime,departureTime
0,2013-07-01 00:18:53
0,2013-07-01 03:14:30
2013-07-01 06:29:39,0
0,2013-07-01 07:31:33
0,2013-07-01 07:39:53
0,2013-07-01 07:34:47
0,2013-07-01 07:59:19
0,2013-07-01 08:16:22
2013-07-01 07:46:47,0
0,2013-07-01 08:00:23
0,2013-07-01 08:23:33
0,2013-07-01 08:09:28
0,2013-07-01 08:47:03
0,2013-07-01 08:30:32
0,2013-07-01 08:33:34
0,2013-07-01 09:01:01
0,2013-07-01 08:59:10
2013-07-01 08:31:36,0
0,2013-07-01 09:00:14
0,2013-07-01 08:44:27
0,2013-07-01 08:56:32
0,2013-07-01 09:12:05
0,2013-07-01 09:17:29
0,2013-07-01 09:13:46
0,2013-07-01 09:28:47
0,2013-07-01 09:47:46
0,2013-07-01 09:53:17
0,2013-07-01 09:37:20
0,2013-07-01 09:56:31
0,2013-07-01 09:40:34
2013-07-01 10:33:37,0
2013-07-01 10:36:16,0
2013-07-01 10:43:00,0
0,2013-07-01 11:59:51
2013-07-01 12:08:12,0
0,2013-07-01 12:44:47
0,2013-07-01 12:48:12
2013-07-01 12:51:22,0
2013-07-01 12:56:48,0
2013-07-01 13:26:18,0
2013-07-01 13:29:31,0
2013-07-01 13:36:12,0
0,2013-07-01 13:43:44
2013-07-01 14:07:49,0
2013-07-01 14:17:27,0
2013-07-01 15:16:15,0
0,2013-07-01 15:45:02
2013-07-01 15:37:30,0
2013-07-01 15:38:10,0
0,2013-07-01 15:49:44
0,2013-07-01 16:14:18
2013-07-01 16:14:53,0
2013-07-01 16:28:28,0
0,2013-07-01 16:57:35
2013-07-01 16:43:31,0
2013-07-01 16:52:54,0
2013-07-01 16:53:59,0
0,2013-07-01 17:09:36
2013-07-01 17:03:50,0
0,2013-07-01 17:14:50
0,2013-07-01 17:19:26
2013-07-01 17:22:47,0
2013-07-01 17:23:54,0
2013-07-01 17:37:38,0
2013-07-01 17:40:17,0
2013-07-01 17:46:23,0
2013-07-01 17:48:02,0
2013-07-01 17:53:01,0
2013-07-01 17:53:42,0
2013-07-01 17:57:53,0
0,2013-07-01 18:09:20
2013-07-01 18:01:40,0
2013-07-01 18:03:21,0
2013-07-01 18:04:33,0
2013-07-01 18:09:54,0
2013-07-01 18:13:20,0
2013-07-01 18:20:44,0
0,2013-07-01 19:00:00
0,2013-07-01 19:00:09
2013-07-01 18:30:10,0
0,2013-07-01 18:58:22
2013-07-01 18:32:33,0
2013-07-01 18:34:45,0
2013-07-01 18:44:53,0
2013-07-01 18:46:00,0
2013-07-01 18:52:56,0
2013-07-01 18:59:26,0
0,2013-07-01 19:08:05
2013-07-01 19:02:55,0
2013-07-01 19:11:05,0
2013-07-01 19:14:24,0
2013-07-01 19:18:06,0
0,2013-07-01 19:30:19
2013-07-01 19:24:04,0
2013-07-01 19:32:56,0
2013-07-01 19:54:01,0
0,2013-07-01 20:35:35
0,2013-07-01 20:35:40
2013-07-01 20:11:14,0
2013-07-01 20:24:22,0
0,2013-07-01 21:27:58
0,2013-07-01 21:28:57
2013-07-01 21:35:55,0
0,2013-07-01 22:03:25
2013-07-01 23:00:30,0
0,2013-07-02 00:25:04
2013-07-02 00:59:57,0
0,2013-07-02 01:45:10
0,2013-07-02 01:45:04
2013-07-02 01:54:38,0
2013-07-02 02:27:19,0
0,2013-07-02 07:42:50
0,2013-07-02 07:24:37
0,2013-07-02 07:36:28
0,2013-07-02 07:39:21
0,2013-07-02 07:50:36
