arrivalTime,departureTime
2013-07-01 01:09:01,0
2013-07-01 05:19:07,0
0,2013-07-01 05:48:43
2013-07-01 05:54:19,0
0,2013-07-01 06:58:10
0,2013-07-01 07:38:09
0,2013-07-01 07:39:02
0,2013-07-01 07:46:12
0,2013-07-01 07:55:00
0,2013-07-01 07:56:43
2013-07-01 07:48:12,0
0,2013-07-01 08:04:17
2013-07-01 07:58:28,0
0,2013-07-01 08:03:50
0,2013-07-01 08:12:01
0,2013-07-01 08:10:44
2013-07-01 08:07:54,0
2013-07-01 08:15:03,0
0,2013-07-01 08:41:50
0,2013-07-01 08:25:59
0,2013-07-01 08:26:49
0,2013-07-01 08:30:03
0,2013-07-01 08:34:58
2013-07-01 08:24:12,0
0,2013-07-01 08:41:48
0,2013-07-01 08:59:25
0,2013-07-01 08:46:31
2013-07-01 08:36:00,0
0,2013-07-01 08:48:56
0,2013-07-01 08:48:55
2013-07-01 08:45:20,0
0,2013-07-01 09:17:18
2013-07-01 08:47:53,0
0,2013-07-01 08:58:28
0,2013-07-01 09:02:55
0,2013-07-01 09:01:34
0,2013-07-01 09:01:13
2013-07-01 09:02:43,0
2013-07-01 09:06:46,0
0,2013-07-01 09:27:24
0,2013-07-01 09:26:19
2013-07-01 09:23:34,0
2013-07-01 09:23:36,0
0,2013-07-01 09:37:11
2013-07-01 09:38:16,0
0,2013-07-01 09:49:41
0,2013-07-01 10:16:38
2013-07-01 09:51:25,0
2013-07-01 11:43:22,0
2013-07-01 12:44:26,0
2013-07-01 13:01:04,0
2013-07-01 13:19:36,0
0,2013-07-01 14:22:41
2013-07-01 14:26:43,0
0,2013-07-01 15:11:52
2013-07-01 15:44:53,0
2013-07-01 15:50:22,0
0,2013-07-01 16:34:15
0,2013-07-01 16:53:13
0,2013-07-01 16:46:30
2013-07-01 16:42:22,0
2013-07-01 16:44:27,0
2013-07-01 16:48:06,0
0,2013-07-01 16:59:47
0,2013-07-01 17:04:06
2013-07-01 16:59:14,0
2013-07-01 17:02:08,0
2013-07-01 17:07:58,0
2013-07-01 17:10:06,0
0,2013-07-01 17:19:02
2013-07-01 17:10:52,0
2013-07-01 17:13:37,0
0,2013-07-01 17:24:37
0,2013-07-01 17:28:12
0,2013-07-01 17:49:44
2013-07-01 17:26:44,0
0,2013-07-01 17:55:10
2013-07-01 17:52:38,0
2013-07-01 17:52:52,0
2013-07-01 17:54:44,0
2013-07-01 17:54:44,0
0,2013-07-01 18:23:21
0,2013-07-01 18:10:02
2013-07-01 18:06:03,0
0,2013-07-01 18:36:44
0,2013-07-01 18:16:38
2013-07-01 18:08:09,0
2013-07-01 18:08:32,0
2013-07-01 18:12:43,0
2013-07-01 18:13:31,0
2013-07-01 18:13:32,0
2013-07-01 18:14:18,0
2013-07-01 18:15:25,0
2013-07-01 18:16:35,0
2013-07-01 18:16:51,0
2013-07-01 18:19:56,0
2013-07-01 18:33:20,0
0,2013-07-01 18:45:30
2013-07-01 18:43:05,0
0,2013-07-01 18:54:22
2013-07-01 18:47:07,0
2013-07-01 18:51:37,0
2013-07-01 18:54:00,0
2013-07-01 18:55:02,0
0,2013-07-01 19:07:23
0,2013-07-01 19:07:26
2013-07-01 19:09:38,0
2013-07-01 19:10:55,0
0,2013-07-01 19:18:04
0,2013-07-01 19:22:27
2013-07-01 19:19:09,0
2013-07-01 19:29:28,0
0,2013-07-01 20:08:52
2013-07-01 20:14:07,0
0,2013-07-01 20:44:43
0,2013-07-01 20:42:54
2013-07-01 20:45:45,0
2013-07-01 20:50:25,0
0,2013-07-01 21:13:43
0,2013-07-01 21:33:30
0,2013-07-01 21:33:31
