arrivalTime,departureTime
0,2013-07-01 00:10:34
2013-07-01 00:02:33,0
2013-07-01 00:15:49,0
0,2013-07-01 01:51:03
0,2013-07-01 01:54:43
2013-07-01 01:58:17,0
0,2013-07-01 02:53:41
0,2013-07-01 05:59:06
0,2013-07-01 06:23:55
2013-07-01 06:35:01,0
2013-07-01 06:41:06,0
2013-07-01 07:15:10,0
2013-07-01 07:15:31,0
0,2013-07-01 07:38:06
0,2013-07-01 07:52:56
2013-07-01 07:52:19,0
2013-07-01 07:58:34,0
2013-07-01 08:01:59,0
0,2013-07-01 08:08:36
2013-07-01 08:11:20,0
0,2013-07-01 08:59:29
0,2013-07-01 08:40:23
2013-07-01 08:41:31,0
0,2013-07-01 09:06:19
2013-07-01 09:01:36,0
2013-07-01 09:09:45,0
0,2013-07-01 09:52:59
0,2013-07-01 10:00:02
2013-07-01 10:26:16,0
2013-07-01 10:34:07,0
0,2013-07-01 11:53:29
2013-07-01 11:46:45,0
2013-07-01 11:52:12,0
2013-07-01 11:58:03,0
2013-07-01 12:03:37,0
0,2013-07-01 12:22:05
0,2013-07-01 12:25:30
2013-07-01 12:20:31,0
0,2013-07-01 12:26:54
2013-07-01 12:35:39,0
2013-07-01 13:00:36,0
0,2013-07-01 13:33:00
2013-07-01 13:28:20,0
2013-07-01 13:29:55,0
0,2013-07-01 13:40:50
2013-07-01 13:39:02,0
2013-07-01 13:39:48,0
0,2013-07-01 14:14:12
2013-07-01 14:00:13,0
2013-07-01 14:18:23,0
2013-07-01 14:33:29,0
2013-07-01 15:13:18,0
0,2013-07-01 15:31:44
2013-07-01 15:28:12,0
0,2013-07-01 15:46:33
0,2013-07-01 16:02:45
2013-07-01 15:38:10,0
2013-07-01 15:40:57,0
2013-07-01 15:43:43,0
0,2013-07-01 16:07:36
2013-07-01 15:56:48,0
2013-07-01 15:58:14,0
2013-07-01 16:02:26,0
2013-07-01 16:05:29,0
2013-07-01 16:10:03,0
2013-07-01 16:20:47,0
0,2013-07-01 16:30:07
2013-07-01 16:31:57,0
0,2013-07-01 16:42:29
0,2013-07-01 16:49:34
2013-07-01 16:36:24,0
2013-07-01 16:36:31,0
2013-07-01 16:36:48,0
2013-07-01 16:42:30,0
2013-07-01 16:46:53,0
0,2013-07-01 17:04:37
0,2013-07-01 17:11:45
2013-07-01 17:02:18,0
2013-07-01 17:05:04,0
0,2013-07-01 17:22:45
0,2013-07-01 17:38:22
0,2013-07-01 17:26:28
0,2013-07-01 17:31:52
0,2013-07-01 17:33:24
2013-07-01 17:18:49,0
0,2013-07-01 17:47:26
2013-07-01 17:35:52,0
2013-07-01 17:46:03,0
0,2013-07-01 19:00:41
0,2013-07-01 18:16:53
0,2013-07-01 18:24:01
2013-07-01 18:15:00,0
0,2013-07-01 18:43:16
0,2013-07-01 18:40:26
0,2013-07-01 18:40:32
0,2013-07-01 18:53:18
0,2013-07-01 19:13:10
0,2013-07-01 18:56:11
0,2013-07-01 19:10:24
2013-07-01 18:56:54,0
0,2013-07-01 19:09:57
2013-07-01 18:59:44,0
0,2013-07-01 19:35:25
0,2013-07-01 19:12:57
0,2013-07-01 19:21:09
0,2013-07-01 19:33:48
0,2013-07-01 19:31:59
0,2013-07-01 19:50:21
0,2013-07-01 19:36:42
0,2013-07-01 19:38:52
0,2013-07-01 19:46:24
0,2013-07-01 19:46:47
0,2013-07-01 19:45:12
0,2013-07-01 19:44:27
0,2013-07-01 19:46:36
0,2013-07-01 19:40:56
0,2013-07-01 19:43:05
0,2013-07-01 19:44:38
0,2013-07-01 19:51:17
0,2013-07-01 20:49:22
2013-07-01 19:45:25,0
0,2013-07-01 19:54:02
0,2013-07-01 19:57:58
2013-07-01 19:57:27,0
0,2013-07-01 20:45:27
0,2013-07-01 20:44:45
0,2013-07-01 20:39:28
2013-07-01 20:36:56,0
0,2013-07-01 20:56:40
0,2013-07-01 21:08:06
2013-07-01 20:48:16,0
0,2013-07-01 21:09:40
0,2013-07-01 20:57:32
2013-07-01 20:56:21,0
2013-07-01 21:02:52,0
2013-07-01 21:04:20,0
0,2013-07-01 21:05:48
0,2013-07-01 21:31:25
2013-07-01 21:09:23,0
2013-07-01 21:16:23,0
2013-07-01 21:23:03,0
2013-07-01 21:26:07,0
0,2013-07-01 22:07:56
0,2013-07-01 22:09:38
2013-07-01 21:59:40,0
2013-07-01 22:00:59,0
0,2013-07-01 22:31:27
2013-07-01 22:09:13,0
0,2013-07-01 22:46:51
2013-07-01 22:30:52,0
0,2013-07-01 22:43:34
0,2013-07-01 22:52:05
0,2013-07-01 22:50:15
2013-07-01 22:38:59,0
2013-07-01 22:40:18,0
2013-07-01 22:45:27,0
2013-07-01 22:48:19,0
0,2013-07-02 00:38:59
0,2013-07-02 00:10:28
0,2013-07-02 00:33:43
0,2013-07-02 00:45:12
2013-07-02 00:27:19,0
0,2013-07-02 00:35:37
2013-07-02 00:35:17,0
2013-07-02 00:38:14,0
2013-07-02 00:39:01,0
2013-07-02 00:39:08,0
0,2013-07-02 01:53:29
2013-07-02 01:50:41,0
0,2013-07-02 03:06:06
2013-07-02 03:03:07,0
2013-07-02 05:03:27,0
0,2013-07-02 05:31:58
2013-07-02 06:29:52,0
2013-07-02 06:30:54,0
0,2013-07-02 06:55:58
0,2013-07-02 07:01:17
2013-07-02 07:20:41,0
2013-07-02 07:30:21,0
0,2013-07-02 07:45:10
2013-07-02 07:34:21,0
2013-07-02 07:48:39,0
2013-07-02 07:52:59,0
2013-07-02 07:54:35,0
0,2013-07-02 08:08:06
2013-07-02 08:00:32,0
0,2013-07-02 08:16:45
2013-07-02 08:03:08,0
2013-07-02 08:04:05,0
2013-07-02 08:08:23,0
2013-07-02 08:12:01,0
0,2013-07-02 08:19:25
2013-07-02 08:15:07,0
2013-07-02 08:19:53,0
2013-07-02 08:22:17,0
2013-07-02 08:22:25,0
2013-07-02 08:23:11,0
2013-07-02 08:28:24,0
2013-07-02 08:29:48,0
0,2013-07-02 08:49:55
2013-07-02 08:39:44,0
2013-07-02 08:39:49,0
2013-07-02 08:40:26,0
0,2013-07-02 08:53:42
0,2013-07-02 09:10:42
2013-07-02 09:05:36,0
0,2013-07-02 09:48:55
2013-07-02 09:08:23,0
2013-07-02 09:10:56,0
0,2013-07-02 09:22:22
2013-07-02 09:16:02,0
2013-07-02 09:21:51,0
0,2013-07-02 09:30:04
2013-07-02 09:24:59,0
2013-07-02 09:26:08,0
0,2013-07-02 09:32:16
2013-07-02 09:36:41,0
0,2013-07-02 09:48:43
2013-07-02 09:40:47,0
2013-07-02 09:43:20,0
2013-07-02 09:43:59,0
2013-07-02 09:45:18,0
2013-07-02 09:49:15,0
2013-07-02 09:54:17,0
2013-07-02 09:55:15,0
2013-07-02 09:55:18,0
2013-07-02 10:02:51,0
2013-07-02 10:03:07,0
2013-07-02 10:07:39,0
2013-07-02 10:46:43,0
0,2013-07-02 11:02:57
2013-07-02 11:22:05,0
0,2013-07-02 11:39:00
2013-07-02 11:28:27,0
0,2013-07-02 11:34:19
2013-07-02 11:35:48,0
2013-07-02 11:39:01,0
2013-07-02 11:39:48,0
0,2013-07-02 12:01:01
2013-07-02 12:13:56,0
0,2013-07-02 12:38:35
2013-07-02 12:42:56,0
2013-07-02 12:49:43,0
2013-07-02 13:58:24,0
0,2013-07-02 14:53:56
0,2013-07-02 14:54:01
0,2013-07-02 15:17:53
2013-07-02 15:11:00,0
2013-07-02 15:18:13,0
2013-07-02 15:19:01,0
2013-07-02 15:24:18,0
0,2013-07-02 15:45:42
0,2013-07-02 15:42:07
0,2013-07-02 15:55:53
2013-07-02 15:55:32,0
2013-07-02 15:57:22,0
0,2013-07-02 16:13:43
2013-07-02 16:15:39,0
0,2013-07-02 16:47:35
0,2013-07-02 16:52:34
0,2013-07-02 16:45:16
0,2013-07-02 16:37:53
0,2013-07-02 16:59:54
0,2013-07-02 16:58:45
0,2013-07-02 16:43:13
2013-07-02 16:50:41,0
0,2013-07-02 17:25:10
2013-07-02 17:01:32,0
0,2013-07-02 17:17:53
2013-07-02 17:05:35,0
2013-07-02 17:10:42,0
2013-07-02 17:15:51,0
0,2013-07-02 17:25:19
0,2013-07-02 17:29:43
0,2013-07-02 17:30:24
0,2013-07-02 17:55:29
0,2013-07-02 17:38:51
0,2013-07-02 17:38:36
