arrivalTime,departureTime
0,2013-07-01 06:12:57
2013-07-01 06:13:26,0
0,2013-07-01 06:51:07
0,2013-07-01 06:46:07
0,2013-07-01 07:25:25
0,2013-07-01 08:30:36
0,2013-07-01 08:24:17
0,2013-07-01 08:45:25
0,2013-07-01 08:52:39
2013-07-01 08:28:31,0
2013-07-01 08:31:34,0
0,2013-07-01 08:57:00
0,2013-07-01 09:07:47
0,2013-07-01 09:23:22
0,2013-07-01 09:40:58
2013-07-01 09:27:28,0
0,2013-07-01 09:43:31
0,2013-07-01 10:18:30
0,2013-07-01 09:44:14
0,2013-07-01 09:47:13
0,2013-07-01 10:12:50
0,2013-07-01 10:09:39
0,2013-07-01 10:48:10
0,2013-07-01 11:05:13
2013-07-01 12:03:33,0
2013-07-01 12:44:27,0
0,2013-07-01 12:51:18
0,2013-07-01 13:23:13
0,2013-07-01 13:51:18
2013-07-01 15:27:11,0
2013-07-01 15:29:48,0
0,2013-07-01 15:51:25
0,2013-07-01 15:59:59
2013-07-01 15:45:14,0
2013-07-01 15:45:31,0
2013-07-01 15:58:53,0
0,2013-07-01 16:23:44
0,2013-07-01 16:16:54
0,2013-07-01 16:27:22
2013-07-01 16:12:18,0
2013-07-01 16:13:20,0
2013-07-01 16:22:18,0
2013-07-01 16:24:05,0
2013-07-01 16:25:53,0
2013-07-01 16:33:52,0
2013-07-01 16:47:34,0
0,2013-07-01 17:03:28
2013-07-01 16:59:24,0
2013-07-01 17:02:36,0
0,2013-07-01 17:17:25
2013-07-01 17:12:47,0
2013-07-01 17:13:05,0
2013-07-01 17:14:05,0
2013-07-01 17:14:08,0
2013-07-01 17:15:44,0
2013-07-01 17:15:57,0
2013-07-01 17:16:48,0
2013-07-01 17:17:28,0
2013-07-01 17:17:49,0
2013-07-01 17:18:18,0
2013-07-01 17:23:10,0
2013-07-01 17:32:06,0
2013-07-01 17:34:02,0
2013-07-01 17:34:34,0
0,2013-07-01 18:53:48
0,2013-07-01 19:10:53
0,2013-07-01 19:10:52
