arrivalTime,departureTime
0,2013-07-01 00:06:21
2013-07-01 00:05:51,0
2013-07-01 05:09:42,0
2013-07-01 06:32:44,0
2013-07-01 06:39:26,0
2013-07-01 06:39:43,0
2013-07-01 07:24:52,0
2013-07-01 07:33:49,0
2013-07-01 07:34:44,0
2013-07-01 07:35:40,0
2013-07-01 07:39:54,0
2013-07-01 07:42:47,0
2013-07-01 07:45:33,0
2013-07-01 07:51:37,0
2013-07-01 07:59:11,0
2013-07-01 08:03:09,0
2013-07-01 08:04:38,0
2013-07-01 08:09:20,0
2013-07-01 08:13:19,0
2013-07-01 08:14:53,0
0,2013-07-01 08:39:10
2013-07-01 08:16:22,0
0,2013-07-01 08:33:28
2013-07-01 08:36:48,0
0,2013-07-01 09:00:33
2013-07-01 08:46:43,0
2013-07-01 09:01:52,0
2013-07-01 09:02:36,0
0,2013-07-01 09:53:07
0,2013-07-01 10:37:50
2013-07-01 12:23:21,0
0,2013-07-01 13:27:23
0,2013-07-01 13:32:14
0,2013-07-01 13:54:53
2013-07-01 13:40:22,0
2013-07-01 14:33:27,0
2013-07-01 15:39:17,0
2013-07-01 15:46:19,0
2013-07-01 15:48:00,0
0,2013-07-01 15:54:19
0,2013-07-01 16:25:39
0,2013-07-01 16:29:16
0,2013-07-01 16:58:43
0,2013-07-01 17:24:42
0,2013-07-01 17:24:25
0,2013-07-01 17:28:42
0,2013-07-01 17:51:48
0,2013-07-01 17:36:08
2013-07-01 17:33:06,0
0,2013-07-01 17:44:58
2013-07-01 17:37:16,0
0,2013-07-01 17:57:38
2013-07-01 17:39:51,0
0,2013-07-01 17:51:31
2013-07-01 17:46:03,0
0,2013-07-01 18:01:38
2013-07-01 17:50:22,0
0,2013-07-01 17:59:21
0,2013-07-01 18:13:28
0,2013-07-01 18:17:01
0,2013-07-01 18:26:27
0,2013-07-01 18:07:56
0,2013-07-01 19:03:58
0,2013-07-01 18:28:24
2013-07-01 18:09:02,0
0,2013-07-01 18:12:51
0,2013-07-01 18:47:31
0,2013-07-01 18:35:44
2013-07-01 18:11:27,0
2013-07-01 18:12:59,0
0,2013-07-01 18:26:49
2013-07-01 18:15:45,0
0,2013-07-01 18:36:49
0,2013-07-01 18:41:16
2013-07-01 18:29:21,0
0,2013-07-01 18:54:06
2013-07-01 18:34:57,0
0,2013-07-01 18:44:02
0,2013-07-01 19:02:39
2013-07-01 18:54:22,0
0,2013-07-01 19:10:27
2013-07-01 18:59:40,0
2013-07-01 19:02:00,0
2013-07-01 19:05:38,0
2013-07-01 19:06:26,0
2013-07-01 19:30:27,0
0,2013-07-01 19:40:59
0,2013-07-01 19:55:50
0,2013-07-01 20:05:57
0,2013-07-01 19:49:27
2013-07-01 19:46:55,0
0,2013-07-01 20:24:01
0,2013-07-01 19:56:04
0,2013-07-01 20:03:19
2013-07-01 19:53:08,0
0,2013-07-01 20:22:47
2013-07-01 20:03:35,0
2013-07-01 20:05:40,0
2013-07-01 20:13:01,0
0,2013-07-01 20:34:04
0,2013-07-01 20:51:25
2013-07-01 20:33:15,0
0,2013-07-01 21:09:01
2013-07-01 20:49:37,0
2013-07-01 20:51:28,0
2013-07-01 21:11:34,0
2013-07-01 21:30:57,0
0,2013-07-01 21:40:28
2013-07-01 22:03:23,0
0,2013-07-01 22:24:30
2013-07-01 22:18:04,0
0,2013-07-01 23:34:25
2013-07-01 23:03:57,0
0,2013-07-01 23:18:16
2013-07-01 23:33:49,0
2013-07-01 23:35:08,0
2013-07-02 05:16:27,0
0,2013-07-02 06:13:36
2013-07-02 06:06:32,0
0,2013-07-02 06:43:06
2013-07-02 06:29:12,0
2013-07-02 06:35:44,0
2013-07-02 06:44:07,0
0,2013-07-02 07:33:13
2013-07-02 07:22:46,0
2013-07-02 07:27:47,0
2013-07-02 07:30:55,0
2013-07-02 07:31:40,0
2013-07-02 07:36:10,0
0,2013-07-02 07:38:30
2013-07-02 07:36:39,0
2013-07-02 07:36:41,0
2013-07-02 07:38:45,0
0,2013-07-02 07:47:22
2013-07-02 07:47:49,0
2013-07-02 07:52:15,0
2013-07-02 07:59:53,0
2013-07-02 08:02:25,0
2013-07-02 08:08:49,0
2013-07-02 08:09:31,0
2013-07-02 08:10:00,0
2013-07-02 08:10:59,0
2013-07-02 08:11:19,0
2013-07-02 08:12:55,0
2013-07-02 08:15:46,0
2013-07-02 08:19:38,0
2013-07-02 08:20:07,0
2013-07-02 08:22:28,0
0,2013-07-02 09:18:55
0,2013-07-02 09:29:30
0,2013-07-02 09:18:50
0,2013-07-02 09:25:24
0,2013-07-02 09:28:35
2013-07-02 09:23:33,0
2013-07-02 09:28:59,0
2013-07-02 10:04:50,0
2013-07-02 10:11:05,0
2013-07-02 10:32:34,0
0,2013-07-02 10:55:39
2013-07-02 10:52:52,0
0,2013-07-02 11:39:12
2013-07-02 11:16:27,0
0,2013-07-02 12:03:40
0,2013-07-02 12:08:45
0,2013-07-02 12:09:33
0,2013-07-02 12:09:31
0,2013-07-02 12:26:28
2013-07-02 12:07:49,0
2013-07-02 12:12:15,0
2013-07-02 12:20:26,0
2013-07-02 12:31:09,0
2013-07-02 12:45:57,0
0,2013-07-02 12:57:15
2013-07-02 13:08:46,0
2013-07-02 13:29:33,0
0,2013-07-02 14:12:28
0,2013-07-02 13:45:39
0,2013-07-02 13:48:38
0,2013-07-02 14:40:52
2013-07-02 14:22:05,0
2013-07-02 14:41:00,0
0,2013-07-02 14:59:44
2013-07-02 15:08:04,0
0,2013-07-02 15:51:28
0,2013-07-02 15:51:51
0,2013-07-02 15:29:13
2013-07-02 15:26:29,0
0,2013-07-02 16:03:42
2013-07-02 15:59:20,0
0,2013-07-02 16:19:45
0,2013-07-02 16:21:23
0,2013-07-02 16:46:12
0,2013-07-02 16:33:40
2013-07-02 16:38:59,0
0,2013-07-02 17:06:03
2013-07-02 16:47:41,0
0,2013-07-02 17:03:19
0,2013-07-02 17:27:37
2013-07-02 17:06:47,0
0,2013-07-02 17:14:01
0,2013-07-02 17:28:23
2013-07-02 17:12:16,0
0,2013-07-02 17:15:31
0,2013-07-02 17:32:08
0,2013-07-02 17:25:58
0,2013-07-02 17:55:19
0,2013-07-02 17:30:54
2013-07-02 17:22:03,0
0,2013-07-02 17:36:34
2013-07-02 17:29:14,0
2013-07-02 17:33:43,0
0,2013-07-02 17:47:59
0,2013-07-02 17:58:55
0,2013-07-02 18:06:33
0,2013-07-02 17:55:09
0,2013-07-02 18:08:34
0,2013-07-02 17:58:36
0,2013-07-02 18:14:30
0,2013-07-02 18:27:03
0,2013-07-02 18:01:58
0,2013-07-02 18:12:22
2013-07-02 17:54:20,0
2013-07-02 17:57:51,0
0,2013-07-02 18:12:05
2013-07-02 18:03:57,0
0,2013-07-02 18:37:45
2013-07-02 18:07:18,0
0,2013-07-02 18:18:35
2013-07-02 18:14:36,0
0,2013-07-02 18:25:28
2013-07-02 18:16:34,0
0,2013-07-02 18:30:32
2013-07-02 18:26:19,0
0,2013-07-02 18:30:24
2013-07-02 18:29:21,0
0,2013-07-02 18:49:33
0,2013-07-02 18:49:51
0,2013-07-02 19:12:41
0,2013-07-02 18:53:13
0,2013-07-02 19:16:04
2013-07-02 18:54:18,0
0,2013-07-02 18:59:24
0,2013-07-02 19:06:18
2013-07-02 18:58:40,0
2013-07-02 18:58:50,0
0,2013-07-02 19:19:48
2013-07-02 19:02:15,0
0,2013-07-02 19:31:45
0,2013-07-02 19:21:59
2013-07-02 19:08:37,0
0,2013-07-02 19:28:55
2013-07-02 19:21:31,0
2013-07-02 19:23:02,0
0,2013-07-02 19:55:08
0,2013-07-02 19:44:14
2013-07-02 19:29:33,0
0,2013-07-02 19:32:15
0,2013-07-02 19:40:47
0,2013-07-02 19:46:50
2013-07-02 19:37:01,0
2013-07-02 19:40:23,0
0,2013-07-02 19:49:43
2013-07-02 19:44:29,0
2013-07-02 19:46:15,0
2013-07-02 19:47:58,0
0,2013-07-02 20:39:05
0,2013-07-02 20:12:08
2013-07-02 20:32:57,0
2013-07-02 20:34:54,0
2013-07-02 21:57:37,0
0,2013-07-02 22:14:25
2013-07-02 23:29:09,0
0,2013-07-03 00:39:13
2013-07-03 00:33:05,0
2013-07-03 00:40:06,0
0,2013-07-03 01:00:54
2013-07-03 01:02:26,0
2013-07-03 05:10:43,0
0,2013-07-03 05:50:52
2013-07-03 05:50:24,0
2013-07-03 06:38:35,0
2013-07-03 06:52:53,0
2013-07-03 07:09:00,0
0,2013-07-03 07:10:13
2013-07-03 07:14:14,0
2013-07-03 07:18:54,0
2013-07-03 07:23:17,0
2013-07-03 07:23:31,0
2013-07-03 07:24:06,0
2013-07-03 07:34:15,0
2013-07-03 07:35:34,0
0,2013-07-03 07:36:57
2013-07-03 07:35:35,0
2013-07-03 07:48:59,0
0,2013-07-03 08:11:03
2013-07-03 07:55:55,0
2013-07-03 07:56:01,0
2013-07-03 07:56:03,0
2013-07-03 07:58:10,0
2013-07-03 08:17:46,0
2013-07-03 08:18:50,0
2013-07-03 08:21:18,0
2013-07-03 08:22:30,0
2013-07-03 08:24:06,0
2013-07-03 08:28:08,0
2013-07-03 08:28:14,0
2013-07-03 08:28:38,0
2013-07-03 08:29:05,0
0,2013-07-03 08:59:38
2013-07-03 08:38:28,0
2013-07-03 08:38:47,0
0,2013-07-03 09:43:34
0,2013-07-03 09:53:08
0,2013-07-03 10:16:44
2013-07-03 09:53:49,0
0,2013-07-03 10:05:44
0,2013-07-03 10:15:30
2013-07-03 10:05:03,0
2013-07-03 10:06:20,0
0,2013-07-03 10:22:56
2013-07-03 10:17:46,0
2013-07-03 10:22:33,0
2013-07-03 10:48:38,0
0,2013-07-03 11:21:12
0,2013-07-03 11:21:36
2013-07-03 11:14:35,0
0,2013-07-03 11:41:26
2013-07-03 11:25:08,0
2013-07-03 11:42:56,0
2013-07-03 11:45:24,0
0,2013-07-03 12:31:05
0,2013-07-03 12:32:35
0,2013-07-03 12:38:13
0,2013-07-03 12:40:31
2013-07-03 12:31:24,0
2013-07-03 12:59:07,0
0,2013-07-03 13:14:35
2013-07-03 13:49:31,0
2013-07-03 14:07:54,0
0,2013-07-03 14:51:10
2013-07-03 15:02:39,0
0,2013-07-03 15:21:36
0,2013-07-03 15:20:08
0,2013-07-03 15:53:28
2013-07-03 15:29:16,0
2013-07-03 15:41:17,0
2013-07-03 15:41:41,0
0,2013-07-03 16:08:54
0,2013-07-03 16:12:10
0,2013-07-03 16:22:48
0,2013-07-03 16:23:11
0,2013-07-03 16:50:12
0,2013-07-03 16:59:04
0,2013-07-03 17:09:28
2013-07-03 17:14:12,0
0,2013-07-03 17:35:05
0,2013-07-03 17:28:45
0,2013-07-03 17:52:07
0,2013-07-03 17:47:34
0,2013-07-03 17:58:08
0,2013-07-03 17:56:12
2013-07-03 17:48:29,0
0,2013-07-03 18:06:39
0,2013-07-03 17:59:09
0,2013-07-03 18:07:46
0,2013-07-03 18:26:10
0,2013-07-03 18:16:09
0,2013-07-03 18:12:42
0,2013-07-03 18:36:34
0,2013-07-03 18:36:55
0,2013-07-03 18:39:08
2013-07-03 18:26:21,0
2013-07-03 18:35:08,0
2013-07-03 18:38:35,0
2013-07-03 18:39:58,0
2013-07-03 18:40:32,0
0,2013-07-03 19:16:35
0,2013-07-03 19:01:35
2013-07-03 18:43:12,0
0,2013-07-03 18:50:32
2013-07-03 18:43:36,0
0,2013-07-03 18:44:49
0,2013-07-03 19:54:20
0,2013-07-03 19:54:39
0,2013-07-03 19:33:38
0,2013-07-03 19:33:28
0,2013-07-03 19:51:54
0,2013-07-03 20:12:27
2013-07-03 19:54:47,0
2013-07-03 19:54:52,0
0,2013-07-03 20:10:52
0,2013-07-03 20:21:26
2013-07-03 20:56:35,0
0,2013-07-03 21:56:27
2013-07-03 22:05:24,0
0,2013-07-03 22:06:44
0,2013-07-03 22:20:01
0,2013-07-03 22:31:33
0,2013-07-03 22:57:45
2013-07-03 22:53:09,0
2013-07-03 23:38:46,0
0,2013-07-04 00:49:31
0,2013-07-04 01:29:06
2013-07-04 05:56:43,0
0,2013-07-04 06:14:07
2013-07-04 06:38:02,0
0,2013-07-04 06:53:09
2013-07-04 07:46:39,0
2013-07-04 08:11:21,0
0,2013-07-04 08:56:20
0,2013-07-04 08:56:44
2013-07-04 09:10:56,0
2013-07-04 09:18:19,0
2013-07-04 09:25:23,0
2013-07-04 09:39:46,0
2013-07-04 09:42:38,0
2013-07-04 10:20:42,0
2013-07-04 10:40:13,0
2013-07-04 10:53:57,0
0,2013-07-04 11:35:55
2013-07-04 11:16:10,0
2013-07-04 11:36:53,0
0,2013-07-04 12:22:02
2013-07-04 11:58:42,0
0,2013-07-04 12:21:45
0,2013-07-04 12:47:17
2013-07-04 12:20:11,0
0,2013-07-04 12:41:15
0,2013-07-04 12:41:28
2013-07-04 12:27:36,0
2013-07-04 12:37:32,0
2013-07-04 12:42:48,0
2013-07-04 12:43:04,0
2013-07-04 12:53:05,0
2013-07-04 12:56:21,0
0,2013-07-04 13:23:05
0,2013-07-04 13:05:04
2013-07-04 13:10:38,0
2013-07-04 13:13:45,0
2013-07-04 13:19:15,0
0,2013-07-04 14:00:06
0,2013-07-04 13:45:21
2013-07-04 13:53:14,0
2013-07-04 13:55:00,0
2013-07-04 14:03:13,0
2013-07-04 14:09:52,0
2013-07-04 14:10:09,0
0,2013-07-04 14:52:42
0,2013-07-04 15:02:22
0,2013-07-04 15:00:09
0,2013-07-04 15:00:10
0,2013-07-04 15:02:25
2013-07-04 15:01:12,0
2013-07-04 15:01:32,0
2013-07-04 15:03:54,0
2013-07-04 15:04:10,0
2013-07-04 15:05:19,0
2013-07-04 15:07:15,0
2013-07-04 15:08:06,0
2013-07-04 15:09:53,0
2013-07-04 15:10:24,0
2013-07-04 15:12:57,0
2013-07-04 15:24:43,0
2013-07-04 15:28:25,0
2013-07-04 15:28:36,0
2013-07-04 15:36:25,0
0,2013-07-04 15:43:36
2013-07-04 15:41:34,0
0,2013-07-04 15:45:48
0,2013-07-04 16:13:40
2013-07-04 15:45:48,0
0,2013-07-04 16:13:34
0,2013-07-04 16:14:03
2013-07-04 15:47:09,0
0,2013-07-04 16:23:12
2013-07-04 16:15:26,0
2013-07-04 16:16:17,0
2013-07-04 16:17:01,0
0,2013-07-04 16:35:50
0,2013-07-04 16:24:08
2013-07-04 16:22:02,0
0,2013-07-04 17:07:55
2013-07-04 16:27:33,0
0,2013-07-04 16:35:55
0,2013-07-04 16:41:51
0,2013-07-04 16:41:27
2013-07-04 16:31:06,0
0,2013-07-04 16:35:56
0,2013-07-04 16:41:47
2013-07-04 16:34:27,0
2013-07-04 16:39:18,0
2013-07-04 16:39:26,0
2013-07-04 16:45:01,0
0,2013-07-04 16:52:33
0,2013-07-04 17:11:25
2013-07-04 17:09:43,0
