arrivalTime,departureTime
0,2013-07-01 00:09:09
0,2013-07-01 00:53:57
0,2013-07-01 00:23:03
2013-07-01 01:04:27,0
2013-07-01 01:40:43,0
2013-07-01 06:12:47,0
0,2013-07-01 06:49:47
2013-07-01 06:39:51,0
2013-07-01 06:53:10,0
0,2013-07-01 07:19:43
0,2013-07-01 07:25:45
2013-07-01 07:31:36,0
2013-07-01 07:48:58,0
2013-07-01 07:50:32,0
0,2013-07-01 08:11:32
2013-07-01 07:56:18,0
0,2013-07-01 08:24:17
0,2013-07-01 08:25:35
0,2013-07-01 08:17:52
0,2013-07-01 08:21:55
0,2013-07-01 08:35:32
2013-07-01 08:25:32,0
2013-07-01 08:40:26,0
2013-07-01 08:47:53,0
0,2013-07-01 09:03:55
2013-07-01 09:00:00,0
2013-07-01 09:00:38,0
2013-07-01 09:01:19,0
0,2013-07-01 09:07:51
2013-07-01 09:07:25,0
0,2013-07-01 09:12:31
0,2013-07-01 09:18:10
0,2013-07-01 09:36:06
0,2013-07-01 10:57:06
2013-07-01 10:50:42,0
2013-07-01 10:57:23,0
0,2013-07-01 12:26:49
2013-07-01 12:46:16,0
0,2013-07-01 12:59:39
0,2013-07-01 14:03:26
0,2013-07-01 13:58:15
0,2013-07-01 14:01:57
2013-07-01 13:59:07,0
2013-07-01 14:01:39,0
0,2013-07-01 14:12:01
2013-07-01 14:43:21,0
0,2013-07-01 14:56:08
2013-07-01 15:06:03,0
2013-07-01 15:17:32,0
0,2013-07-01 15:50:40
2013-07-01 15:41:21,0
0,2013-07-01 15:53:27
2013-07-01 16:08:58,0
2013-07-01 16:16:48,0
2013-07-01 16:28:30,0
2013-07-01 16:34:25,0
2013-07-01 16:34:35,0
0,2013-07-01 17:04:57
0,2013-07-01 17:02:59
0,2013-07-01 17:06:35
2013-07-01 17:05:18,0
2013-07-01 17:08:43,0
2013-07-01 17:12:40,0
0,2013-07-01 17:26:52
0,2013-07-01 17:50:38
0,2013-07-01 17:34:15
0,2013-07-01 18:21:54
0,2013-07-01 17:47:14
2013-07-01 17:39:15,0
0,2013-07-01 17:56:43
2013-07-01 17:53:09,0
0,2013-07-01 18:50:51
2013-07-01 18:00:50,0
2013-07-01 18:01:10,0
2013-07-01 18:03:06,0
0,2013-07-01 18:10:58
2013-07-01 18:04:25,0
2013-07-01 18:06:53,0
2013-07-01 18:11:37,0
0,2013-07-01 18:27:21
2013-07-01 18:23:56,0
0,2013-07-01 18:40:30
0,2013-07-01 18:39:33
2013-07-01 18:29:49,0
2013-07-01 18:32:34,0
2013-07-01 18:35:21,0
2013-07-01 18:37:52,0
2013-07-01 18:43:11,0
2013-07-01 18:43:44,0
2013-07-01 18:55:56,0
0,2013-07-01 19:16:37
0,2013-07-01 19:21:45
0,2013-07-01 19:36:43
2013-07-01 19:35:56,0
2013-07-01 20:00:46,0
2013-07-01 20:10:37,0
0,2013-07-01 20:26:01
0,2013-07-01 20:35:18
0,2013-07-01 20:53:27
2013-07-01 20:38:09,0
2013-07-01 20:42:58,0
2013-07-01 20:46:12,0
2013-07-01 20:49:30,0
0,2013-07-01 21:01:44
0,2013-07-01 21:09:50
0,2013-07-01 21:24:49
0,2013-07-01 21:14:31
2013-07-01 21:06:45,0
0,2013-07-01 21:15:54
2013-07-01 21:12:33,0
2013-07-01 21:16:18,0
2013-07-01 21:20:41,0
2013-07-01 21:29:46,0
0,2013-07-01 21:48:29
0,2013-07-01 21:54:46
2013-07-01 22:20:52,0
2013-07-01 22:28:53,0
0,2013-07-01 22:59:42
0,2013-07-01 23:03:30
0,2013-07-01 23:20:03
2013-07-01 23:13:27,0
2013-07-01 23:15:07,0
0,2013-07-01 23:27:54
2013-07-02 00:22:13,0
2013-07-02 00:23:58,0
0,2013-07-02 07:09:13
2013-07-02 07:11:53,0
0,2013-07-02 07:25:27
2013-07-02 07:21:46,0
0,2013-07-02 07:27:30
2013-07-02 07:29:06,0
2013-07-02 07:34:41,0
0,2013-07-02 07:46:46
0,2013-07-02 08:56:07
2013-07-02 08:22:51,0
0,2013-07-02 08:30:18
0,2013-07-02 08:41:44
2013-07-02 08:33:31,0
2013-07-02 08:35:12,0
2013-07-02 08:41:57,0
0,2013-07-02 08:45:42
0,2013-07-02 08:55:36
2013-07-02 08:48:55,0
0,2013-07-02 09:00:03
0,2013-07-02 09:19:26
0,2013-07-02 09:11:13
2013-07-02 08:56:38,0
0,2013-07-02 09:06:19
0,2013-07-02 09:16:49
2013-07-02 08:59:10,0
0,2013-07-02 09:33:05
0,2013-07-02 09:29:13
0,2013-07-02 10:04:59
2013-07-02 09:20:00,0
2013-07-02 09:30:06,0
2013-07-02 09:57:49,0
0,2013-07-02 10:39:30
0,2013-07-02 11:02:01
2013-07-02 10:40:15,0
0,2013-07-02 10:48:06
2013-07-02 10:57:08,0
0,2013-07-02 11:30:25
0,2013-07-02 11:17:08
2013-07-02 11:13:46,0
0,2013-07-02 11:32:37
2013-07-02 11:29:37,0
0,2013-07-02 11:42:22
0,2013-07-02 11:46:28
2013-07-02 11:41:25,0
0,2013-07-02 12:06:06
0,2013-07-02 12:07:11
