arrivalTime,departureTime
0,2013-07-01 00:42:43
2013-07-01 06:42:27,0
0,2013-07-01 06:58:03
2013-07-01 06:56:58,0
2013-07-01 07:27:06,0
2013-07-01 07:30:19,0
0,2013-07-01 07:46:47
2013-07-01 07:51:00,0
2013-07-01 07:51:43,0
0,2013-07-01 08:20:05
0,2013-07-01 08:45:18
2013-07-01 08:40:40,0
0,2013-07-01 09:07:30
2013-07-01 08:57:26,0
0,2013-07-01 09:10:00
0,2013-07-01 09:27:49
0,2013-07-01 09:24:22
2013-07-01 09:19:33,0
2013-07-01 09:22:41,0
2013-07-01 09:24:59,0
2013-07-01 09:37:34,0
2013-07-01 09:42:34,0
0,2013-07-01 10:05:21
2013-07-01 12:05:46,0
2013-07-01 12:45:07,0
0,2013-07-01 13:19:36
0,2013-07-01 14:14:13
0,2013-07-01 14:14:01
2013-07-01 14:04:17,0
0,2013-07-01 14:53:24
2013-07-01 15:21:24,0
2013-07-01 15:37:16,0
2013-07-01 15:38:06,0
2013-07-01 16:32:20,0
0,2013-07-01 16:57:00
0,2013-07-01 17:34:00
2013-07-01 17:29:08,0
2013-07-01 17:34:41,0
0,2013-07-01 17:49:20
2013-07-01 17:50:07,0
0,2013-07-01 18:15:54
2013-07-01 18:09:06,0
0,2013-07-01 18:21:24
0,2013-07-01 18:39:21
0,2013-07-01 18:35:27
2013-07-01 18:30:21,0
0,2013-07-01 18:56:11
2013-07-01 18:39:16,0
2013-07-01 18:43:00,0
2013-07-01 18:44:08,0
0,2013-07-01 19:02:17
2013-07-01 18:44:34,0
2013-07-01 18:51:54,0
2013-07-01 18:54:25,0
2013-07-01 18:58:20,0
2013-07-01 19:04:07,0
2013-07-01 19:04:36,0
0,2013-07-01 19:18:04
0,2013-07-01 19:29:09
2013-07-01 19:28:45,0
0,2013-07-01 19:44:47
2013-07-01 19:34:41,0
2013-07-01 19:45:53,0
0,2013-07-01 20:36:09
2013-07-01 20:25:18,0
2013-07-01 20:48:53,0
2013-07-01 20:48:54,0
2013-07-01 20:57:34,0
2013-07-01 20:57:44,0
2013-07-01 21:02:03,0
0,2013-07-01 21:44:50
2013-07-01 21:54:00,0
0,2013-07-01 22:05:25
2013-07-01 22:16:38,0
0,2013-07-01 23:21:02
0,2013-07-01 23:27:24
2013-07-01 23:22:02,0
2013-07-01 23:36:12,0
0,2013-07-02 06:38:28
2013-07-02 06:45:57,0
2013-07-02 07:21:51,0
0,2013-07-02 08:38:38
2013-07-02 07:35:30,0
0,2013-07-02 07:42:36
0,2013-07-02 07:47:33
2013-07-02 08:21:47,0
2013-07-02 08:25:36,0
2013-07-02 08:33:08,0
0,2013-07-02 08:53:15
2013-07-02 08:40:17,0
0,2013-07-02 08:49:38
2013-07-02 08:44:10,0
0,2013-07-02 09:04:17
2013-07-02 09:14:26,0
0,2013-07-02 09:43:13
2013-07-02 09:29:02,0
0,2013-07-02 09:57:07
0,2013-07-02 09:52:26
2013-07-02 09:44:30,0
2013-07-02 09:49:50,0
0,2013-07-02 09:58:18
0,2013-07-02 10:23:03
0,2013-07-02 10:24:01
0,2013-07-02 10:44:14
0,2013-07-02 10:31:10
2013-07-02 10:29:28,0
0,2013-07-02 10:48:26
0,2013-07-02 11:40:07
0,2013-07-02 11:28:12
0,2013-07-02 11:28:58
0,2013-07-02 11:28:51
0,2013-07-02 11:28:49
0,2013-07-02 11:29:01
2013-07-02 11:09:47,0
0,2013-07-02 11:18:06
0,2013-07-02 12:03:43
0,2013-07-02 12:03:51
2013-07-02 11:44:47,0
0,2013-07-02 12:03:45
2013-07-02 11:54:02,0
0,2013-07-02 12:02:29
2013-07-02 11:59:26,0
2013-07-02 12:02:25,0
2013-07-02 12:06:13,0
2013-07-02 12:14:51,0
0,2013-07-02 12:32:54
2013-07-02 12:34:29,0
2013-07-02 12:46:08,0
2013-07-02 12:46:09,0
0,2013-07-02 17:08:50
0,2013-07-02 13:46:25
0,2013-07-02 13:42:59
0,2013-07-02 13:44:06
2013-07-02 13:43:43,0
0,2013-07-02 14:11:37
2013-07-02 14:08:50,0
2013-07-02 14:10:48,0
2013-07-02 14:13:33,0
2013-07-02 14:30:09,0
2013-07-02 14:30:36,0
0,2013-07-02 15:00:05
0,2013-07-02 15:00:47
2013-07-02 14:58:28,0
2013-07-02 15:01:18,0
2013-07-02 15:11:44,0
0,2013-07-02 15:24:11
0,2013-07-02 15:40:22
0,2013-07-02 15:57:09
2013-07-02 15:55:13,0
0,2013-07-02 16:06:55
0,2013-07-02 16:27:50
2013-07-02 16:17:45,0
0,2013-07-02 16:28:06
2013-07-02 16:27:23,0
2013-07-02 16:30:06,0
2013-07-02 16:31:54,0
0,2013-07-02 16:47:58
2013-07-02 16:34:36,0
0,2013-07-02 16:42:07
2013-07-02 16:39:35,0
2013-07-02 16:46:04,0
0,2013-07-02 16:59:52
2013-07-02 16:55:15,0
0,2013-07-02 17:26:08
0,2013-07-02 17:41:03
0,2013-07-02 17:17:15
0,2013-07-02 17:16:39
0,2013-07-02 17:20:05
0,2013-07-02 17:47:56
0,2013-07-02 17:48:03
2013-07-02 17:21:21,0
2013-07-02 17:22:31,0
2013-07-02 17:22:34,0
0,2013-07-02 17:54:17
2013-07-02 17:28:36,0
2013-07-02 17:29:54,0
0,2013-07-02 17:38:13
2013-07-02 17:36:53,0
0,2013-07-02 17:58:37
0,2013-07-02 18:15:34
2013-07-02 17:44:28,0
0,2013-07-02 17:56:47
0,2013-07-02 18:02:23
0,2013-07-02 18:07:21
2013-07-02 17:59:13,0
2013-07-02 18:01:08,0
2013-07-02 18:05:26,0
2013-07-02 18:09:02,0
2013-07-02 18:16:39,0
0,2013-07-02 18:27:42
0,2013-07-02 18:22:08
0,2013-07-02 18:26:53
0,2013-07-02 18:42:04
0,2013-07-02 18:25:07
2013-07-02 18:26:32,0
2013-07-02 18:29:20,0
2013-07-02 18:32:06,0
2013-07-02 18:32:37,0
0,2013-07-02 18:56:42
2013-07-02 18:41:46,0
2013-07-02 18:46:26,0
2013-07-02 18:47:07,0
0,2013-07-02 18:53:46
0,2013-07-02 19:03:47
2013-07-02 18:53:53,0
2013-07-02 19:02:18,0
2013-07-02 19:06:24,0
2013-07-02 19:07:54,0
2013-07-02 19:16:32,0
2013-07-02 19:21:16,0
2013-07-02 19:26:26,0
0,2013-07-02 19:40:17
0,2013-07-02 19:52:00
0,2013-07-02 19:38:48
2013-07-02 19:39:04,0
2013-07-02 19:44:18,0
2013-07-02 20:08:11,0
0,2013-07-02 21:08:59
2013-07-02 21:28:23,0
2013-07-02 21:38:51,0
0,2013-07-02 23:06:41
2013-07-02 23:32:44,0
2013-07-03 07:08:36,0
0,2013-07-03 08:03:24
0,2013-07-03 07:36:01
2013-07-03 07:33:20,0
0,2013-07-03 08:01:19
2013-07-03 07:55:39,0
0,2013-07-03 08:06:59
2013-07-03 08:04:57,0
0,2013-07-03 08:20:08
2013-07-03 08:16:11,0
0,2013-07-03 08:34:59
2013-07-03 08:34:36,0
0,2013-07-03 08:55:57
2013-07-03 08:40:03,0
2013-07-03 08:43:49,0
2013-07-03 08:50:49,0
