arrivalTime,departureTime
0,2013-07-01 00:29:12
0,2013-07-01 00:32:05
2013-07-01 00:57:55,0
2013-07-01 02:55:37,0
2013-07-01 06:39:45,0
2013-07-01 06:41:28,0
2013-07-01 06:59:27,0
2013-07-01 07:27:40,0
2013-07-01 07:29:46,0
2013-07-01 07:44:13,0
0,2013-07-01 07:57:35
2013-07-01 07:54:10,0
2013-07-01 08:12:41,0
0,2013-07-01 09:28:16
0,2013-07-01 10:02:42
2013-07-01 10:58:52,0
0,2013-07-01 11:54:38
2013-07-01 11:56:14,0
0,2013-07-01 14:41:41
0,2013-07-01 15:18:15
2013-07-01 15:16:16,0
0,2013-07-01 15:45:21
2013-07-01 15:22:02,0
2013-07-01 15:45:20,0
0,2013-07-01 16:04:53
2013-07-01 16:04:04,0
0,2013-07-01 16:38:14
0,2013-07-01 16:38:11
2013-07-01 17:04:37,0
2013-07-01 17:05:31,0
2013-07-01 17:06:54,0
0,2013-07-01 17:35:43
0,2013-07-01 17:29:38
2013-07-01 17:37:23,0
0,2013-07-01 17:46:38
0,2013-07-01 18:00:52
0,2013-07-01 18:15:50
2013-07-01 18:09:23,0
0,2013-07-01 18:15:39
0,2013-07-01 18:24:31
0,2013-07-01 18:44:47
0,2013-07-01 18:50:32
2013-07-01 18:34:19,0
2013-07-01 18:38:31,0
0,2013-07-01 18:50:20
0,2013-07-01 18:53:28
0,2013-07-01 18:57:40
2013-07-01 18:44:22,0
0,2013-07-01 18:52:10
2013-07-01 19:13:49,0
2013-07-01 19:14:34,0
2013-07-01 19:20:02,0
2013-07-01 19:20:21,0
2013-07-01 19:25:10,0
0,2013-07-01 19:28:34
2013-07-01 19:26:35,0
0,2013-07-01 19:40:28
2013-07-01 19:41:06,0
2013-07-01 19:41:19,0
0,2013-07-01 20:20:50
0,2013-07-01 20:20:58
0,2013-07-01 20:04:47
0,2013-07-01 20:19:09
0,2013-07-01 20:10:28
2013-07-01 20:23:01,0
2013-07-01 20:25:11,0
0,2013-07-01 20:32:09
2013-07-01 20:25:57,0
2013-07-01 20:38:55,0
0,2013-07-01 20:46:24
0,2013-07-01 21:08:45
2013-07-01 21:06:04,0
0,2013-07-01 21:39:55
2013-07-01 21:19:20,0
0,2013-07-01 21:49:08
2013-07-01 21:49:03,0
0,2013-07-01 22:28:31
0,2013-07-01 22:30:58
2013-07-01 22:02:31,0
2013-07-01 22:21:39,0
0,2013-07-01 22:48:28
0,2013-07-01 23:33:30
2013-07-01 23:11:09,0
0,2013-07-01 23:53:17
0,2013-07-02 01:17:59
2013-07-02 06:23:15,0
2013-07-02 06:51:28,0
2013-07-02 07:06:01,0
2013-07-02 07:10:14,0
2013-07-02 07:18:04,0
0,2013-07-02 07:31:12
2013-07-02 07:48:56,0
2013-07-02 08:03:32,0
0,2013-07-02 08:35:34
0,2013-07-02 09:11:38
0,2013-07-02 10:02:38
0,2013-07-02 10:13:31
0,2013-07-02 10:28:24
2013-07-02 10:14:23,0
2013-07-02 10:31:47,0
2013-07-02 10:34:38,0
2013-07-02 11:49:31,0
0,2013-07-02 12:27:58
0,2013-07-02 12:24:00
0,2013-07-02 13:08:10
2013-07-02 12:42:45,0
0,2013-07-02 12:48:11
2013-07-02 12:45:48,0
2013-07-02 12:51:14,0
0,2013-07-02 13:47:24
2013-07-02 13:33:36,0
2013-07-02 13:47:38,0
2013-07-02 14:54:59,0
0,2013-07-02 15:58:14
0,2013-07-02 15:58:04
0,2013-07-02 15:39:52
0,2013-07-02 16:33:46
0,2013-07-02 16:14:16
0,2013-07-02 16:30:08
2013-07-02 16:26:14,0
2013-07-02 16:26:24,0
2013-07-02 16:44:12,0
2013-07-02 16:48:03,0
2013-07-02 16:51:42,0
0,2013-07-02 17:05:44
2013-07-02 16:54:39,0
0,2013-07-02 17:21:42
0,2013-07-02 17:13:29
0,2013-07-02 17:28:25
2013-07-02 17:13:01,0
2013-07-02 17:17:23,0
2013-07-02 17:38:40,0
0,2013-07-02 17:47:37
2013-07-02 17:44:08,0
0,2013-07-02 17:57:33
0,2013-07-02 17:58:15
2013-07-02 17:51:28,0
2013-07-02 17:51:34,0
0,2013-07-02 18:06:34
0,2013-07-02 18:08:04
2013-07-02 17:56:04,0
0,2013-07-02 18:26:32
2013-07-02 18:01:53,0
2013-07-02 18:02:40,0
2013-07-02 18:06:54,0
0,2013-07-02 18:15:49
0,2013-07-02 18:25:10
0,2013-07-02 18:54:55
0,2013-07-02 18:36:44
2013-07-02 18:26:35,0
0,2013-07-02 19:04:31
0,2013-07-02 18:49:22
2013-07-02 18:37:41,0
2013-07-02 18:39:05,0
2013-07-02 18:39:48,0
2013-07-02 18:42:12,0
0,2013-07-02 19:06:27
0,2013-07-02 19:23:44
0,2013-07-02 19:35:35
0,2013-07-02 19:20:05
2013-07-02 19:09:14,0
2013-07-02 19:09:56,0
0,2013-07-02 19:21:03
0,2013-07-02 19:27:47
2013-07-02 19:19:53,0
0,2013-07-02 19:31:23
2013-07-02 19:30:12,0
0,2013-07-02 19:49:20
0,2013-07-02 20:00:47
0,2013-07-02 19:43:01
2013-07-02 19:36:36,0
2013-07-02 19:38:24,0
0,2013-07-02 19:50:43
0,2013-07-02 19:57:26
0,2013-07-02 20:02:27
0,2013-07-02 20:08:25
0,2013-07-02 20:00:16
0,2013-07-02 20:44:33
0,2013-07-02 20:48:54
2013-07-02 21:01:04,0
2013-07-02 21:10:19,0
2013-07-02 21:17:14,0
0,2013-07-02 21:31:00
0,2013-07-02 21:45:43
2013-07-02 22:14:11,0
0,2013-07-02 23:39:30
0,2013-07-02 23:38:41
2013-07-03 05:07:48,0
2013-07-03 06:30:31,0
2013-07-03 06:33:50,0
0,2013-07-03 06:52:57
2013-07-03 06:45:31,0
2013-07-03 06:53:20,0
2013-07-03 06:55:27,0
2013-07-03 07:14:36,0
2013-07-03 07:28:42,0
2013-07-03 07:38:21,0
2013-07-03 07:40:25,0
2013-07-03 07:53:51,0
2013-07-03 07:56:23,0
2013-07-03 07:57:53,0
2013-07-03 08:06:23,0
0,2013-07-03 08:54:46
0,2013-07-03 08:54:50
2013-07-03 08:17:34,0
2013-07-03 08:20:28,0
