arrivalTime,departureTime
0,2013-07-01 00:38:03
2013-07-01 00:36:15,0
0,2013-07-01 00:39:34
2013-07-01 00:39:07,0
2013-07-01 04:25:48,0
0,2013-07-01 05:22:43
0,2013-07-01 06:02:28
0,2013-07-01 06:21:46
0,2013-07-01 06:33:16
2013-07-01 06:15:46,0
0,2013-07-01 06:54:13
0,2013-07-01 06:59:00
0,2013-07-01 07:03:29
0,2013-07-01 07:25:53
2013-07-01 07:17:21,0
0,2013-07-01 07:33:46
0,2013-07-01 07:25:05
0,2013-07-01 07:40:52
0,2013-07-01 07:43:38
0,2013-07-01 07:30:59
0,2013-07-01 07:57:37
0,2013-07-01 08:03:16
2013-07-01 07:55:58,0
2013-07-01 08:00:05,0
0,2013-07-01 08:18:23
0,2013-07-01 08:33:48
0,2013-07-01 08:39:38
0,2013-07-01 08:41:36
2013-07-01 08:37:07,0
2013-07-01 08:41:13,0
2013-07-01 08:52:44,0
0,2013-07-01 09:08:54
0,2013-07-01 09:16:47
2013-07-01 09:05:35,0
0,2013-07-01 09:37:49
2013-07-01 09:37:03,0
0,2013-07-01 10:46:18
0,2013-07-01 10:52:05
2013-07-01 10:42:12,0
0,2013-07-01 12:19:13
2013-07-01 12:55:09,0
0,2013-07-01 14:09:59
2013-07-01 14:24:01,0
2013-07-01 14:24:35,0
0,2013-07-01 15:00:42
2013-07-01 14:26:28,0
0,2013-07-01 15:00:35
2013-07-01 14:28:53,0
0,2013-07-01 15:36:51
2013-07-01 15:12:32,0
0,2013-07-01 15:17:25
2013-07-01 15:27:51,0
2013-07-01 15:28:14,0
2013-07-01 15:39:16,0
0,2013-07-01 16:33:19
2013-07-01 16:09:44,0
0,2013-07-01 16:21:44
0,2013-07-01 16:30:17
0,2013-07-01 16:43:24
2013-07-01 16:42:42,0
0,2013-07-01 17:01:11
0,2013-07-01 17:14:22
2013-07-01 16:58:26,0
2013-07-01 16:59:01,0
2013-07-01 16:59:02,0
0,2013-07-01 17:17:30
0,2013-07-01 17:11:47
0,2013-07-01 17:14:36
2013-07-01 17:07:26,0
2013-07-01 17:08:20,0
0,2013-07-01 17:26:41
0,2013-07-01 17:38:12
0,2013-07-01 17:29:43
0,2013-07-01 17:29:44
2013-07-01 17:24:52,0
2013-07-01 17:32:06,0
2013-07-01 17:32:41,0
0,2013-07-01 17:54:57
0,2013-07-01 17:47:24
2013-07-01 17:41:32,0
0,2013-07-01 17:56:36
0,2013-07-01 17:59:56
2013-07-01 17:54:25,0
2013-07-01 17:57:33,0
2013-07-01 17:58:27,0
2013-07-01 18:00:36,0
2013-07-01 18:00:48,0
2013-07-01 18:02:03,0
0,2013-07-01 18:51:16
0,2013-07-01 18:23:58
2013-07-01 18:09:16,0
0,2013-07-01 18:31:40
2013-07-01 18:15:01,0
2013-07-01 18:16:09,0
2013-07-01 18:17:16,0
0,2013-07-01 18:52:29
0,2013-07-01 18:31:35
2013-07-01 18:24:28,0
2013-07-01 18:25:26,0
2013-07-01 18:25:30,0
2013-07-01 18:26:45,0
2013-07-01 18:27:57,0
2013-07-01 18:28:44,0
2013-07-01 18:31:19,0
2013-07-01 18:35:41,0
0,2013-07-01 18:40:59
2013-07-01 18:38:43,0
2013-07-01 18:41:10,0
0,2013-07-01 18:54:52
2013-07-01 18:53:58,0
0,2013-07-01 19:05:00
2013-07-01 19:00:44,0
0,2013-07-01 19:22:54
2013-07-01 19:11:08,0
0,2013-07-01 19:39:34
0,2013-07-01 19:35:24
2013-07-01 19:22:58,0
2013-07-01 19:25:05,0
0,2013-07-01 19:31:12
2013-07-01 19:28:02,0
2013-07-01 19:31:20,0
0,2013-07-01 19:52:15
2013-07-01 19:44:51,0
2013-07-01 19:49:38,0
0,2013-07-01 20:03:50
0,2013-07-01 20:07:51
2013-07-01 20:12:24,0
0,2013-07-01 20:29:05
0,2013-07-01 20:30:08
0,2013-07-01 20:37:31
0,2013-07-01 20:33:33
2013-07-01 20:23:35,0
2013-07-01 20:23:56,0
0,2013-07-01 20:36:25
0,2013-07-01 20:47:56
2013-07-01 20:30:36,0
0,2013-07-01 20:41:22
2013-07-01 20:32:16,0
2013-07-01 20:35:49,0
2013-07-01 20:38:23,0
0,2013-07-01 21:03:55
0,2013-07-01 21:03:39
2013-07-01 20:46:59,0
2013-07-01 20:51:58,0
0,2013-07-01 21:24:11
0,2013-07-01 21:13:45
0,2013-07-01 21:31:44
0,2013-07-01 21:31:49
0,2013-07-01 21:12:50
0,2013-07-01 21:30:39
2013-07-01 21:10:04,0
0,2013-07-01 21:39:31
2013-07-01 21:18:57,0
0,2013-07-01 21:37:33
2013-07-01 21:32:05,0
2013-07-01 21:49:46,0
0,2013-07-01 22:00:42
2013-07-01 22:13:31,0
2013-07-01 22:14:18,0
0,2013-07-01 22:38:06
2013-07-01 22:35:21,0
2013-07-01 22:36:28,0
2013-07-01 22:48:09,0
0,2013-07-01 23:43:42
0,2013-07-01 23:43:38
0,2013-07-01 23:51:28
2013-07-02 02:50:31,0
0,2013-07-02 05:59:30
0,2013-07-02 06:48:37
0,2013-07-02 06:42:29
0,2013-07-02 06:52:57
