arrivalTime,departureTime
0,2013-07-01 00:47:59
0,2013-07-01 01:40:30
2013-07-01 01:38:19,0
2013-07-01 01:46:38,0
0,2013-07-01 03:58:12
0,2013-07-01 06:12:09
0,2013-07-01 07:01:52
2013-07-01 07:37:00,0
0,2013-07-01 08:23:21
0,2013-07-01 08:44:18
0,2013-07-01 08:47:42
0,2013-07-01 09:02:16
2013-07-01 09:02:48,0
0,2013-07-01 09:09:49
0,2013-07-01 09:39:17
0,2013-07-01 09:32:52
2013-07-01 09:26:26,0
0,2013-07-01 09:34:16
0,2013-07-01 09:40:49
2013-07-01 09:38:36,0
2013-07-01 09:38:57,0
2013-07-01 09:40:54,0
2013-07-01 12:09:53,0
2013-07-01 13:10:27,0
2013-07-01 13:18:39,0
2013-07-01 14:09:08,0
0,2013-07-01 14:20:43
0,2013-07-01 14:45:40
0,2013-07-01 14:52:30
2013-07-01 15:03:06,0
0,2013-07-01 15:47:29
2013-07-01 15:40:22,0
2013-07-01 15:55:02,0
2013-07-01 16:03:11,0
0,2013-07-01 16:14:31
2013-07-01 16:34:41,0
2013-07-01 16:40:51,0
0,2013-07-01 16:52:44
0,2013-07-01 17:12:48
0,2013-07-01 17:14:35
0,2013-07-01 17:28:51
0,2013-07-01 17:42:15
2013-07-01 17:14:54,0
2013-07-01 17:23:20,0
2013-07-01 17:38:31,0
0,2013-07-01 18:01:26
2013-07-01 18:02:46,0
0,2013-07-01 18:18:35
2013-07-01 18:07:37,0
0,2013-07-01 18:14:06
2013-07-01 18:27:05,0
0,2013-07-01 18:47:51
0,2013-07-01 19:34:40
2013-07-01 19:19:43,0
0,2013-07-01 19:22:48
2013-07-01 19:22:58,0
2013-07-01 19:23:42,0
2013-07-01 19:32:07,0
2013-07-01 19:38:32,0
2013-07-01 19:45:36,0
2013-07-01 19:52:59,0
0,2013-07-01 20:13:23
0,2013-07-01 20:01:09
0,2013-07-01 20:01:00
0,2013-07-01 20:02:13
0,2013-07-01 20:20:10
2013-07-01 20:03:28,0
2013-07-01 20:10:40,0
0,2013-07-01 20:19:45
2013-07-01 20:27:00,0
2013-07-01 20:32:02,0
0,2013-07-01 20:41:20
0,2013-07-01 20:43:06
2013-07-01 20:38:59,0
2013-07-01 20:58:03,0
2013-07-01 21:11:24,0
0,2013-07-01 21:25:56
2013-07-01 21:21:23,0
0,2013-07-01 22:30:49
0,2013-07-01 21:59:23
0,2013-07-01 21:59:13
0,2013-07-01 22:53:54
0,2013-07-01 22:58:18
2013-07-01 23:42:01,0
2013-07-01 23:57:18,0
2013-07-02 00:09:50,0
0,2013-07-02 03:17:28
0,2013-07-02 05:53:20
0,2013-07-02 06:13:51
0,2013-07-02 06:54:09
0,2013-07-02 06:57:42
2013-07-02 06:51:31,0
0,2013-07-02 07:24:02
0,2013-07-02 07:27:18
0,2013-07-02 07:27:26
2013-07-02 07:25:59,0
2013-07-02 07:39:19,0
0,2013-07-02 08:04:44
0,2013-07-02 08:04:15
0,2013-07-02 08:12:25
0,2013-07-02 08:41:27
2013-07-02 08:23:26,0
0,2013-07-02 08:41:01
2013-07-02 08:26:27,0
0,2013-07-02 09:16:32
0,2013-07-02 08:53:45
0,2013-07-02 08:48:52
0,2013-07-02 09:06:06
2013-07-02 08:55:58,0
2013-07-02 09:00:30,0
0,2013-07-02 09:14:34
2013-07-02 09:04:06,0
0,2013-07-02 09:43:38
0,2013-07-02 09:49:43
2013-07-02 09:37:03,0
2013-07-02 09:43:53,0
2013-07-02 09:50:52,0
2013-07-02 09:55:33,0
0,2013-07-02 10:17:48
0,2013-07-02 10:19:36
0,2013-07-02 10:39:38
0,2013-07-02 11:11:22
0,2013-07-02 12:00:32
0,2013-07-02 12:00:41
2013-07-02 11:37:06,0
0,2013-07-02 11:49:32
2013-07-02 11:50:45,0
2013-07-02 12:02:14,0
2013-07-02 12:20:28,0
0,2013-07-02 12:48:41
0,2013-07-02 12:50:54
2013-07-02 12:57:18,0
0,2013-07-02 13:46:04
2013-07-02 13:43:13,0
0,2013-07-02 13:51:17
0,2013-07-02 14:06:34
0,2013-07-02 14:06:32
2013-07-02 13:46:06,0
0,2013-07-02 13:57:37
2013-07-02 13:52:45,0
0,2013-07-02 14:00:56
2013-07-02 14:02:35,0
2013-07-02 14:05:05,0
2013-07-02 14:05:34,0
2013-07-02 14:27:30,0
0,2013-07-02 14:51:48
2013-07-02 14:53:58,0
0,2013-07-02 15:09:15
2013-07-02 15:04:53,0
0,2013-07-02 15:28:04
2013-07-02 15:13:39,0
0,2013-07-02 15:22:50
2013-07-02 15:25:56,0
0,2013-07-02 15:47:43
2013-07-02 15:45:37,0
2013-07-02 15:51:22,0
2013-07-02 16:03:13,0
