arrivalTime,departureTime
2013-07-01 00:18:44,0
2013-07-01 02:13:43,0
2013-07-01 06:27:54,0
2013-07-01 06:43:04,0
0,2013-07-01 06:58:04
2013-07-01 06:52:31,0
0,2013-07-01 07:05:27
2013-07-01 07:18:42,0
0,2013-07-01 08:04:46
0,2013-07-01 07:59:32
0,2013-07-01 08:14:44
2013-07-01 07:56:42,0
2013-07-01 07:57:39,0
2013-07-01 08:03:58,0
0,2013-07-01 08:20:35
0,2013-07-01 08:29:09
2013-07-01 08:07:59,0
2013-07-01 08:12:08,0
0,2013-07-01 08:24:52
2013-07-01 08:15:42,0
2013-07-01 08:17:45,0
2013-07-01 08:22:49,0
0,2013-07-01 08:43:31
2013-07-01 08:31:21,0
2013-07-01 08:34:31,0
0,2013-07-01 08:43:50
2013-07-01 08:36:33,0
0,2013-07-01 09:06:24
2013-07-01 08:44:00,0
2013-07-01 08:50:12,0
0,2013-07-01 09:07:15
0,2013-07-01 09:06:14
0,2013-07-01 09:04:21
2013-07-01 08:56:53,0
0,2013-07-01 09:08:50
2013-07-01 09:06:43,0
0,2013-07-01 09:32:32
2013-07-01 09:22:58,0
2013-07-01 09:25:38,0
0,2013-07-01 09:33:20
2013-07-01 09:28:02,0
2013-07-01 09:30:46,0
2013-07-01 09:36:12,0
0,2013-07-01 10:20:33
0,2013-07-01 11:04:44
0,2013-07-01 11:53:42
2013-07-01 11:58:22,0
2013-07-01 12:14:41,0
0,2013-07-01 13:04:49
0,2013-07-01 13:36:28
0,2013-07-01 13:33:57
2013-07-01 13:38:12,0
2013-07-01 13:42:30,0
0,2013-07-01 13:48:33
0,2013-07-01 13:51:09
2013-07-01 13:46:58,0
0,2013-07-01 14:22:16
2013-07-01 14:13:07,0
2013-07-01 14:13:20,0
0,2013-07-01 14:31:32
0,2013-07-01 15:27:09
2013-07-01 16:06:40,0
2013-07-01 16:22:32,0
0,2013-07-01 17:02:33
0,2013-07-01 17:05:04
2013-07-01 17:09:39,0
2013-07-01 17:10:13,0
2013-07-01 17:12:44,0
2013-07-01 17:13:11,0
2013-07-01 17:14:05,0
2013-07-01 17:15:12,0
2013-07-01 17:24:26,0
2013-07-01 17:32:45,0
0,2013-07-01 17:41:51
2013-07-01 17:36:52,0
2013-07-01 17:38:22,0
0,2013-07-01 17:48:50
2013-07-01 17:50:09,0
2013-07-01 18:06:19,0
2013-07-01 18:14:03,0
2013-07-01 18:14:52,0
2013-07-01 18:26:51,0
0,2013-07-01 18:41:56
2013-07-01 18:31:26,0
0,2013-07-01 18:46:52
0,2013-07-01 19:27:54
2013-07-01 19:35:46,0
0,2013-07-01 20:56:39
0,2013-07-01 20:58:19
2013-07-01 21:00:37,0
0,2013-07-01 22:34:33
0,2013-07-01 22:34:35
0,2013-07-01 23:02:47
0,2013-07-01 22:55:27
2013-07-01 23:19:33,0
0,2013-07-01 23:35:39
2013-07-02 00:01:55,0
2013-07-02 00:17:16,0
2013-07-02 00:17:34,0
2013-07-02 00:18:41,0
0,2013-07-02 01:14:58
2013-07-02 01:41:24,0
2013-07-02 06:48:30,0
2013-07-02 07:10:10,0
2013-07-02 07:26:14,0
2013-07-02 07:28:29,0
2013-07-02 07:28:35,0
2013-07-02 07:35:04,0
2013-07-02 07:35:05,0
2013-07-02 07:43:07,0
2013-07-02 07:45:58,0
2013-07-02 07:49:28,0
2013-07-02 07:54:33,0
2013-07-02 07:56:23,0
2013-07-02 07:56:28,0
2013-07-02 07:57:47,0
0,2013-07-02 08:19:34
0,2013-07-02 08:17:39
0,2013-07-02 08:34:10
2013-07-02 08:12:15,0
0,2013-07-02 08:19:29
0,2013-07-02 08:25:43
0,2013-07-02 08:35:32
0,2013-07-02 08:38:15
2013-07-02 08:23:29,0
2013-07-02 08:27:36,0
0,2013-07-02 08:29:07
0,2013-07-02 08:37:53
2013-07-02 08:29:51,0
0,2013-07-02 08:45:07
0,2013-07-02 08:53:35
0,2013-07-02 08:52:19
0,2013-07-02 08:47:11
0,2013-07-02 08:56:38
0,2013-07-02 08:55:38
0,2013-07-02 09:03:43
0,2013-07-02 09:18:45
2013-07-02 08:54:50,0
0,2013-07-02 10:08:56
0,2013-07-02 09:10:28
0,2013-07-02 09:01:24
0,2013-07-02 09:07:53
0,2013-07-02 09:15:22
2013-07-02 09:07:18,0
2013-07-02 09:11:33,0
0,2013-07-02 09:17:34
2013-07-02 09:14:13,0
2013-07-02 09:14:57,0
2013-07-02 09:17:58,0
0,2013-07-02 09:41:44
0,2013-07-02 09:28:46
2013-07-02 09:22:14,0
0,2013-07-02 09:32:55
2013-07-02 09:38:37,0
2013-07-02 09:39:06,0
2013-07-02 09:55:34,0
0,2013-07-02 10:10:22
2013-07-02 10:02:03,0
0,2013-07-02 10:20:06
0,2013-07-02 10:26:42
2013-07-02 10:07:21,0
0,2013-07-02 10:27:19
0,2013-07-02 10:29:54
0,2013-07-02 11:29:30
2013-07-02 10:59:57,0
2013-07-02 11:12:16,0
0,2013-07-02 11:35:37
2013-07-02 11:34:10,0
2013-07-02 11:50:50,0
2013-07-02 11:56:58,0
2013-07-02 12:04:15,0
2013-07-02 12:11:08,0
0,2013-07-02 12:50:44
2013-07-02 12:50:43,0
2013-07-02 12:50:56,0
0,2013-07-02 13:05:59
0,2013-07-02 13:33:37
0,2013-07-02 13:52:03
2013-07-02 13:30:44,0
0,2013-07-02 13:42:21
2013-07-02 13:32:00,0
2013-07-02 13:41:59,0
2013-07-02 13:44:49,0
2013-07-02 13:48:42,0
2013-07-02 13:56:04,0
2013-07-02 14:00:43,0
0,2013-07-02 14:38:45
0,2013-07-02 14:58:27
0,2013-07-02 14:20:33
2013-07-02 14:15:37,0
2013-07-02 14:30:39,0
2013-07-02 14:38:57,0
2013-07-02 14:43:05,0
0,2013-07-02 14:56:16
2013-07-02 14:50:48,0
2013-07-02 15:04:44,0
0,2013-07-02 15:22:54
2013-07-02 15:17:26,0
2013-07-02 15:22:01,0
0,2013-07-02 18:05:58
2013-07-02 15:22:47,0
0,2013-07-02 15:34:24
0,2013-07-02 15:42:25
2013-07-02 15:26:55,0
2013-07-02 15:27:12,0
2013-07-02 15:37:10,0
0,2013-07-02 16:20:15
0,2013-07-02 16:24:51
2013-07-02 16:19:21,0
2013-07-02 16:19:50,0
0,2013-07-02 16:38:13
2013-07-02 16:47:46,0
0,2013-07-02 17:01:47
2013-07-02 17:00:01,0
0,2013-07-02 17:06:04
2013-07-02 17:03:42,0
2013-07-02 17:05:23,0
2013-07-02 17:07:59,0
0,2013-07-02 17:24:44
2013-07-02 17:17:50,0
2013-07-02 17:20:05,0
2013-07-02 17:20:49,0
2013-07-02 17:21:23,0
