arrivalTime,departureTime
2013-07-01 00:41:09,0
0,2013-07-01 02:18:41
0,2013-07-01 05:58:23
2013-07-01 05:58:34,0
0,2013-07-01 06:22:13
0,2013-07-01 06:44:53
0,2013-07-01 07:09:21
2013-07-01 07:13:49,0
2013-07-01 07:18:49,0
2013-07-01 07:22:40,0
2013-07-01 07:33:00,0
0,2013-07-01 07:53:20
2013-07-01 07:35:35,0
2013-07-01 07:37:41,0
0,2013-07-01 08:20:50
2013-07-01 08:02:31,0
0,2013-07-01 08:26:20
0,2013-07-01 08:38:07
2013-07-01 08:14:17,0
0,2013-07-01 08:41:57
0,2013-07-01 08:32:11
0,2013-07-01 08:43:41
2013-07-01 08:23:30,0
0,2013-07-01 09:02:09
0,2013-07-01 09:02:22
2013-07-01 08:38:13,0
2013-07-01 08:39:04,0
2013-07-01 08:41:34,0
0,2013-07-01 09:28:28
0,2013-07-01 09:09:52
0,2013-07-01 09:12:03
0,2013-07-01 09:14:46
2013-07-01 09:16:17,0
2013-07-01 09:33:57,0
0,2013-07-01 09:55:28
2013-07-01 09:42:03,0
0,2013-07-01 09:57:38
2013-07-01 10:49:32,0
0,2013-07-01 12:16:43
2013-07-01 13:05:15,0
2013-07-01 13:15:38,0
0,2013-07-01 13:46:19
0,2013-07-01 13:32:34
2013-07-01 13:28:36,0
0,2013-07-01 13:36:07
2013-07-01 13:47:47,0
2013-07-01 13:53:12,0
0,2013-07-01 14:36:40
0,2013-07-01 14:43:16
2013-07-01 15:05:26,0
2013-07-01 15:21:38,0
0,2013-07-01 16:22:03
0,2013-07-01 16:44:12
2013-07-01 17:01:40,0
0,2013-07-01 17:35:16
2013-07-01 17:18:36,0
2013-07-01 17:20:20,0
0,2013-07-01 17:27:48
2013-07-01 17:29:12,0
2013-07-01 17:30:46,0
2013-07-01 17:36:46,0
2013-07-01 17:47:38,0
2013-07-01 17:56:29,0
2013-07-01 17:58:45,0
2013-07-01 17:59:39,0
0,2013-07-01 18:19:06
0,2013-07-01 18:13:17
2013-07-01 18:06:45,0
0,2013-07-01 18:15:06
0,2013-07-01 18:25:46
0,2013-07-01 18:47:55
0,2013-07-01 18:33:38
2013-07-01 18:33:39,0
2013-07-01 18:37:02,0
2013-07-01 18:37:10,0
2013-07-01 18:38:29,0
0,2013-07-01 18:45:09
