arrivalTime,departureTime
2013-07-01 07:32:43,0
2013-07-01 08:07:19,0
2013-07-01 08:16:28,0
0,2013-07-01 08:43:41
2013-07-01 09:07:06,0
2013-07-01 09:22:52,0
2013-07-01 09:24:16,0
2013-07-01 09:30:49,0
2013-07-01 09:31:26,0
2013-07-01 09:33:42,0
2013-07-01 09:52:07,0
2013-07-01 09:53:34,0
0,2013-07-01 10:00:06
2013-07-01 10:01:54,0
0,2013-07-01 12:43:11
2013-07-01 13:39:16,0
2013-07-01 14:03:54,0
2013-07-01 14:10:14,0
2013-07-01 16:56:04,0
0,2013-07-01 18:34:28
0,2013-07-01 18:54:04
0,2013-07-01 18:42:28
0,2013-07-01 18:44:22
2013-07-01 18:35:40,0
0,2013-07-01 18:54:19
2013-07-01 18:48:25,0
0,2013-07-01 19:05:22
0,2013-07-01 19:16:05
0,2013-07-01 19:48:19
0,2013-07-01 20:05:10
0,2013-07-01 20:35:20
2013-07-01 21:24:16,0
0,2013-07-01 21:27:22
0,2013-07-01 22:10:41
0,2013-07-01 22:36:23
0,2013-07-01 22:46:27
2013-07-02 08:03:15,0
2013-07-02 08:47:53,0
2013-07-02 08:51:07,0
2013-07-02 09:01:18,0
2013-07-02 09:12:01,0
0,2013-07-02 09:37:30
2013-07-02 09:40:11,0
2013-07-02 09:52:05,0
2013-07-02 10:02:18,0
2013-07-02 10:02:51,0
2013-07-02 11:41:46,0
2013-07-02 11:42:04,0
2013-07-02 11:48:07,0
2013-07-02 11:54:23,0
0,2013-07-02 12:30:57
0,2013-07-02 12:30:49
0,2013-07-02 13:01:04
2013-07-02 13:15:20,0
0,2013-07-02 13:30:54
2013-07-02 13:24:31,0
2013-07-02 13:47:45,0
2013-07-02 13:51:54,0
0,2013-07-02 14:38:12
0,2013-07-02 14:48:43
2013-07-02 16:19:53,0
0,2013-07-02 17:02:13
0,2013-07-02 16:52:30
0,2013-07-02 17:11:10
2013-07-02 17:10:33,0
2013-07-02 17:12:42,0
2013-07-02 17:12:46,0
0,2013-07-02 17:52:08
0,2013-07-02 17:24:08
2013-07-02 17:42:24,0
2013-07-02 18:08:09,0
0,2013-07-02 18:32:24
0,2013-07-02 18:50:32
2013-07-02 18:52:55,0
0,2013-07-02 19:35:38
0,2013-07-02 19:55:46
0,2013-07-02 19:57:17
0,2013-07-02 20:04:22
2013-07-02 20:06:55,0
0,2013-07-02 21:59:57
2013-07-02 20:07:23,0
0,2013-07-02 21:59:26
2013-07-02 21:15:46,0
0,2013-07-02 23:50:30
0,2013-07-02 23:56:13
2013-07-03 01:06:00,0
0,2013-07-03 01:07:00
2013-07-03 01:07:04,0
0,2013-07-03 03:27:53
2013-07-03 07:14:36,0
2013-07-03 07:37:45,0
2013-07-03 07:42:49,0
2013-07-03 08:06:25,0
2013-07-03 08:07:08,0
2013-07-03 08:25:57,0
2013-07-03 08:32:48,0
2013-07-03 08:36:25,0
2013-07-03 08:44:42,0
2013-07-03 08:44:51,0
0,2013-07-03 09:11:18
2013-07-03 09:04:34,0
2013-07-03 09:05:27,0
2013-07-03 09:12:12,0
0,2013-07-03 09:20:28
2013-07-03 09:15:16,0
2013-07-03 09:31:24,0
2013-07-03 09:33:45,0
2013-07-03 09:34:32,0
2013-07-03 09:34:40,0
2013-07-03 10:03:27,0
2013-07-03 10:09:54,0
2013-07-03 10:51:21,0
0,2013-07-03 11:04:58
2013-07-03 11:17:59,0
0,2013-07-03 11:24:17
2013-07-03 11:26:28,0
2013-07-03 11:43:07,0
0,2013-07-03 12:00:10
2013-07-03 12:06:16,0
2013-07-03 12:23:04,0
0,2013-07-03 14:37:19
0,2013-07-03 16:14:09
0,2013-07-03 16:14:18
2013-07-03 16:36:36,0
0,2013-07-03 17:10:32
0,2013-07-03 18:40:00
2013-07-03 17:23:02,0
2013-07-03 17:45:08,0
2013-07-03 17:59:10,0
0,2013-07-03 18:02:59
2013-07-03 18:04:15,0
2013-07-03 18:04:17,0
0,2013-07-03 21:20:47
0,2013-07-03 18:51:34
0,2013-07-03 19:17:24
2013-07-03 19:17:10,0
0,2013-07-03 19:19:49
0,2013-07-03 20:30:17
0,2013-07-03 21:13:32
0,2013-07-03 22:44:16
2013-07-03 23:51:13,0
2013-07-04 00:08:27,0
0,2013-07-04 00:20:25
0,2013-07-04 00:38:04
0,2013-07-04 02:28:24
0,2013-07-04 02:26:44
0,2013-07-04 04:22:03
0,2013-07-04 08:59:08
2013-07-04 08:59:34,0
2013-07-04 09:28:30,0
0,2013-07-04 09:48:50
2013-07-04 10:24:51,0
0,2013-07-04 11:04:33
0,2013-07-04 10:44:18
2013-07-04 11:03:36,0
2013-07-04 11:07:46,0
0,2013-07-04 12:07:38
2013-07-04 12:11:49,0
0,2013-07-04 12:13:14
2013-07-04 12:22:22,0
2013-07-04 12:24:37,0
2013-07-04 12:27:04,0
2013-07-04 12:27:19,0
2013-07-04 12:54:30,0
2013-07-04 12:56:23,0
0,2013-07-04 13:07:26
0,2013-07-04 13:07:29
2013-07-04 13:07:18,0
2013-07-04 13:17:13,0
2013-07-04 14:23:55,0
0,2013-07-04 15:28:20
0,2013-07-04 16:05:33
0,2013-07-04 16:38:15
0,2013-07-04 21:03:01
0,2013-07-04 21:02:55
2013-07-04 17:26:22,0
2013-07-04 17:26:36,0
2013-07-04 17:51:18,0
2013-07-04 17:51:39,0
2013-07-04 17:57:28,0
0,2013-07-04 18:15:22
2013-07-04 18:11:04,0
2013-07-04 19:08:47,0
2013-07-04 19:21:54,0
0,2013-07-04 19:30:52
0,2013-07-04 20:04:22
2013-07-04 20:17:55,0
0,2013-07-04 20:47:00
2013-07-04 20:21:54,0
2013-07-04 20:21:58,0
0,2013-07-04 20:55:34
0,2013-07-04 20:55:22
2013-07-04 20:28:55,0
2013-07-04 21:21:00,0
0,2013-07-04 21:54:37
0,2013-07-04 21:50:25
0,2013-07-04 22:54:48
2013-07-04 22:56:21,0
2013-07-04 22:57:28,0
0,2013-07-05 00:11:40
0,2013-07-05 01:36:32
2013-07-05 07:42:28,0
2013-07-05 07:44:28,0
2013-07-05 08:02:01,0
2013-07-05 08:16:43,0
2013-07-05 09:01:12,0
2013-07-05 09:58:47,0
2013-07-05 10:13:19,0
2013-07-05 10:13:29,0
2013-07-05 10:59:40,0
2013-07-05 11:29:16,0
0,2013-07-05 11:42:39
2013-07-05 11:44:49,0
2013-07-05 11:49:28,0
0,2013-07-05 12:30:20
2013-07-05 12:12:44,0
0,2013-07-05 12:54:22
0,2013-07-05 13:17:04
2013-07-05 14:06:57,0
0,2013-07-05 14:18:07
2013-07-05 14:07:06,0
0,2013-07-05 14:15:40
0,2013-07-05 15:19:09
0,2013-07-05 15:18:55
0,2013-07-05 15:25:48
2013-07-05 15:23:33,0
2013-07-05 15:23:55,0
0,2013-07-05 15:32:38
0,2013-07-05 15:32:53
2013-07-05 16:01:29,0
0,2013-07-05 16:12:19
2013-07-05 16:03:52,0
2013-07-05 16:03:55,0
0,2013-07-05 16:43:19
0,2013-07-05 17:30:48
0,2013-07-05 18:08:38
2013-07-05 18:27:05,0
0,2013-07-05 18:35:38
0,2013-07-05 19:33:08
0,2013-07-05 19:29:20
0,2013-07-05 19:57:23
0,2013-07-05 20:19:37
0,2013-07-05 23:14:17
0,2013-07-05 23:14:54
2013-07-08 06:36:32,0
2013-07-08 06:47:42,0
2013-07-08 07:37:29,0
2013-07-08 07:53:21,0
2013-07-08 08:11:11,0
2013-07-08 08:15:14,0
0,2013-07-08 08:49:22
2013-07-08 08:38:00,0
2013-07-08 08:45:29,0
2013-07-08 09:07:52,0
2013-07-08 09:08:27,0
2013-07-08 09:11:41,0
2013-07-08 09:16:53,0
2013-07-08 09:21:48,0
2013-07-08 09:50:53,0
0,2013-07-08 11:45:51
2013-07-08 11:53:08,0
2013-07-08 12:03:34,0
2013-07-08 12:23:35,0
0,2013-07-08 12:46:21
0,2013-07-08 13:18:18
2013-07-08 13:54:43,0
2013-07-08 14:13:17,0
2013-07-08 14:54:14,0
0,2013-07-08 15:18:46
2013-07-08 15:37:47,0
0,2013-07-08 17:42:07
0,2013-07-08 17:22:17
0,2013-07-08 19:05:28
2013-07-08 17:44:39,0
0,2013-07-08 18:48:04
0,2013-07-08 19:26:26
0,2013-07-08 19:46:01
0,2013-07-08 20:07:13
0,2013-07-08 20:09:06
0,2013-07-08 20:12:31
0,2013-07-08 20:16:55
0,2013-07-08 20:11:39
0,2013-07-08 20:21:36
0,2013-07-08 21:15:35
2013-07-08 21:09:21,0
2013-07-08 21:09:21,0
0,2013-07-08 21:38:44
2013-07-08 23:47:19,0
0,2013-07-09 00:20:55
2013-07-09 07:49:45,0
2013-07-09 07:58:41,0
2013-07-09 07:59:21,0
2013-07-09 08:00:51,0
2013-07-09 08:24:33,0
2013-07-09 08:34:31,0
2013-07-09 08:40:39,0
0,2013-07-09 09:14:30
2013-07-09 08:58:13,0
0,2013-07-09 09:10:20
2013-07-09 09:03:59,0
2013-07-09 09:07:26,0
2013-07-09 09:10:33,0
2013-07-09 09:14:47,0
2013-07-09 09:15:31,0
2013-07-09 09:21:13,0
2013-07-09 09:29:18,0
2013-07-09 09:49:24,0
2013-07-09 10:34:41,0
2013-07-09 11:35:50,0
2013-07-09 11:46:51,0
0,2013-07-09 12:00:16
0,2013-07-09 12:21:05
0,2013-07-09 12:46:22
2013-07-09 12:41:08,0
2013-07-09 13:22:13,0
