arrivalTime,departureTime
2013-07-01 00:05:41,0
2013-07-01 00:12:48,0
0,2013-07-01 01:41:44
0,2013-07-01 06:32:54
0,2013-07-01 06:40:43
0,2013-07-01 07:47:15
2013-07-01 07:41:43,0
0,2013-07-01 07:58:43
0,2013-07-01 08:22:58
0,2013-07-01 08:30:18
0,2013-07-01 08:34:39
0,2013-07-01 08:28:54
2013-07-01 08:28:07,0
2013-07-01 08:33:03,0
0,2013-07-01 08:41:04
2013-07-01 08:37:55,0
0,2013-07-01 08:49:45
0,2013-07-01 08:52:51
0,2013-07-01 09:00:46
0,2013-07-01 08:53:00
2013-07-01 08:45:05,0
0,2013-07-01 09:01:22
2013-07-01 08:50:10,0
0,2013-07-01 08:58:12
2013-07-01 08:51:32,0
0,2013-07-01 09:00:44
0,2013-07-01 09:10:18
2013-07-01 08:54:13,0
0,2013-07-01 09:16:06
2013-07-01 08:59:08,0
2013-07-01 09:05:32,0
0,2013-07-01 09:20:23
2013-07-01 09:18:12,0
0,2013-07-01 09:23:48
0,2013-07-01 09:50:15
0,2013-07-01 09:44:00
2013-07-01 09:41:49,0
0,2013-07-01 10:09:58
0,2013-07-01 09:55:49
0,2013-07-01 15:34:21
0,2013-07-01 10:16:52
2013-07-01 10:54:45,0
0,2013-07-01 11:46:59
2013-07-01 12:03:42,0
0,2013-07-01 12:28:06
2013-07-01 12:27:41,0
2013-07-01 12:42:34,0
0,2013-07-01 13:00:28
2013-07-01 12:56:21,0
2013-07-01 13:13:02,0
0,2013-07-01 13:17:04
0,2013-07-01 13:48:24
0,2013-07-01 13:46:42
0,2013-07-01 14:10:01
0,2013-07-01 13:56:10
2013-07-01 13:57:24,0
2013-07-01 14:07:07,0
0,2013-07-01 14:50:03
2013-07-01 14:49:34,0
2013-07-01 14:59:58,0
0,2013-07-01 15:13:01
0,2013-07-01 15:33:31
2013-07-01 15:26:24,0
0,2013-07-01 15:40:06
0,2013-07-01 15:43:01
0,2013-07-01 15:44:43
0,2013-07-01 15:53:51
0,2013-07-01 15:53:58
0,2013-07-01 15:48:41
0,2013-07-01 16:16:44
2013-07-01 16:06:08,0
2013-07-01 16:14:44,0
2013-07-01 16:29:02,0
0,2013-07-01 17:05:20
2013-07-01 16:59:11,0
0,2013-07-01 17:31:27
0,2013-07-01 17:31:18
0,2013-07-01 17:26:01
2013-07-01 17:25:21,0
2013-07-01 17:39:06,0
2013-07-01 17:40:21,0
2013-07-01 17:42:53,0
0,2013-07-01 17:56:35
2013-07-01 17:45:23,0
2013-07-01 17:46:11,0
0,2013-07-01 18:07:37
2013-07-01 18:00:36,0
2013-07-01 18:05:51,0
2013-07-01 18:11:04,0
2013-07-01 18:16:53,0
0,2013-07-01 18:31:11
2013-07-01 18:19:08,0
2013-07-01 18:21:51,0
0,2013-07-01 18:37:45
0,2013-07-01 18:46:00
0,2013-07-01 18:51:06
2013-07-01 18:32:11,0
0,2013-07-01 18:56:45
2013-07-01 18:37:23,0
2013-07-01 18:37:26,0
2013-07-01 18:38:48,0
2013-07-01 18:38:53,0
2013-07-01 18:41:16,0
0,2013-07-01 18:53:05
2013-07-01 18:46:20,0
2013-07-01 18:49:04,0
0,2013-07-01 19:07:20
2013-07-01 19:08:49,0
0,2013-07-01 19:14:17
0,2013-07-01 19:19:32
2013-07-01 19:13:24,0
0,2013-07-01 19:37:27
0,2013-07-01 19:17:23
2013-07-01 19:14:53,0
2013-07-01 19:15:20,0
2013-07-01 19:19:23,0
2013-07-01 19:19:41,0
0,2013-07-01 19:22:43
0,2013-07-01 19:45:19
0,2013-07-01 19:34:32
2013-07-01 19:21:55,0
0,2013-07-01 19:46:28
0,2013-07-01 19:46:29
2013-07-01 19:47:19,0
0,2013-07-01 20:03:33
0,2013-07-01 20:03:33
0,2013-07-01 20:22:32
0,2013-07-01 20:22:24
0,2013-07-01 20:13:36
0,2013-07-01 20:03:06
2013-07-01 19:56:34,0
0,2013-07-01 20:12:05
2013-07-01 20:04:55,0
2013-07-01 20:06:07,0
2013-07-01 20:09:52,0
2013-07-01 20:11:33,0
2013-07-01 20:19:38,0
2013-07-01 20:20:16,0
0,2013-07-01 20:25:01
0,2013-07-01 20:30:19
2013-07-01 20:30:21,0
0,2013-07-01 20:42:56
0,2013-07-01 20:44:05
2013-07-01 20:33:58,0
2013-07-01 20:35:32,0
2013-07-01 20:47:59,0
2013-07-01 20:55:33,0
2013-07-01 20:55:33,0
2013-07-01 20:57:21,0
2013-07-01 20:59:11,0
2013-07-01 21:05:12,0
0,2013-07-01 21:14:47
2013-07-01 21:10:57,0
2013-07-01 21:18:59,0
2013-07-01 21:19:02,0
0,2013-07-01 21:35:12
2013-07-01 21:39:54,0
0,2013-07-01 22:27:47
2013-07-01 22:34:30,0
0,2013-07-01 23:02:13
0,2013-07-01 23:19:09
0,2013-07-01 23:19:00
0,2013-07-01 23:27:03
0,2013-07-01 23:27:14
0,2013-07-01 23:25:00
2013-07-01 23:13:19,0
0,2013-07-01 23:24:58
2013-07-01 23:27:54,0
2013-07-01 23:28:48,0
2013-07-01 23:32:20,0
0,2013-07-02 00:00:39
2013-07-01 23:35:06,0
0,2013-07-02 00:03:11
2013-07-01 23:41:05,0
2013-07-01 23:46:07,0
0,2013-07-02 00:21:29
2013-07-02 02:26:32,0
2013-07-02 05:54:17,0
0,2013-07-02 06:28:29
0,2013-07-02 06:55:12
0,2013-07-02 07:37:07
0,2013-07-02 07:38:43
0,2013-07-02 07:46:37
0,2013-07-02 07:54:07
0,2013-07-02 08:08:58
0,2013-07-02 08:22:47
0,2013-07-02 08:33:24
0,2013-07-02 08:26:51
0,2013-07-02 08:41:01
2013-07-02 08:33:55,0
0,2013-07-02 08:50:10
0,2013-07-02 08:51:05
0,2013-07-02 08:59:19
0,2013-07-02 08:50:36
0,2013-07-02 08:49:25
0,2013-07-02 08:59:08
0,2013-07-02 09:06:24
2013-07-02 09:06:06,0
2013-07-02 09:09:25,0
2013-07-02 09:15:11,0
0,2013-07-02 09:38:45
0,2013-07-02 09:37:49
0,2013-07-02 09:30:50
0,2013-07-02 09:28:10
0,2013-07-02 09:40:19
2013-07-02 09:37:20,0
2013-07-02 09:44:48,0
0,2013-07-02 09:57:09
0,2013-07-02 09:56:58
0,2013-07-02 10:06:25
0,2013-07-02 10:02:15
2013-07-02 09:58:13,0
2013-07-02 10:01:56,0
0,2013-07-02 10:10:53
2013-07-02 10:13:02,0
0,2013-07-02 10:16:44
0,2013-07-02 10:21:36
0,2013-07-02 10:27:30
0,2013-07-02 10:31:53
