arrivalTime,departureTime
0,2013-07-01 00:52:52
0,2013-07-01 01:21:47
0,2013-07-01 01:21:36
0,2013-07-01 02:43:23
2013-07-01 05:08:39,0
0,2013-07-01 06:14:56
0,2013-07-01 06:15:35
0,2013-07-01 06:46:21
2013-07-01 06:52:42,0
0,2013-07-01 08:01:06
0,2013-07-01 08:02:37
0,2013-07-01 08:10:57
0,2013-07-01 08:19:19
2013-07-01 08:16:56,0
2013-07-01 08:18:49,0
2013-07-01 08:28:36,0
2013-07-01 08:49:51,0
0,2013-07-01 08:55:38
2013-07-01 08:51:45,0
2013-07-01 09:10:37,0
2013-07-01 09:19:19,0
2013-07-01 09:19:20,0
2013-07-01 09:22:21,0
0,2013-07-01 09:31:01
2013-07-01 09:36:18,0
2013-07-01 09:37:52,0
2013-07-01 09:44:25,0
2013-07-01 10:13:12,0
2013-07-01 10:30:12,0
2013-07-01 10:42:38,0
2013-07-01 11:46:44,0
2013-07-01 11:52:07,0
2013-07-01 11:52:32,0
2013-07-01 12:21:05,0
0,2013-07-01 13:24:17
2013-07-01 13:49:31,0
0,2013-07-01 16:12:38
2013-07-01 16:07:13,0
0,2013-07-01 16:18:05
2013-07-01 16:18:30,0
0,2013-07-01 16:43:46
2013-07-01 17:09:35,0
2013-07-01 17:18:57,0
2013-07-01 17:26:37,0
0,2013-07-01 18:11:24
0,2013-07-01 18:13:48
2013-07-01 18:12:44,0
2013-07-01 18:17:21,0
0,2013-07-01 18:37:55
0,2013-07-01 18:44:08
2013-07-01 18:40:05,0
2013-07-01 18:51:08,0
2013-07-01 18:55:07,0
0,2013-07-01 19:02:05
0,2013-07-01 19:08:05
2013-07-01 19:13:13,0
0,2013-07-01 19:26:00
0,2013-07-01 19:22:59
0,2013-07-01 19:22:53
0,2013-07-01 19:25:09
2013-07-01 19:21:05,0
0,2013-07-01 20:12:03
2013-07-01 19:29:17,0
0,2013-07-01 19:51:28
2013-07-01 19:36:09,0
0,2013-07-01 20:09:00
2013-07-01 19:56:21,0
2013-07-01 19:56:36,0
2013-07-01 19:59:26,0
0,2013-07-01 20:19:43
2013-07-01 19:59:34,0
0,2013-07-01 20:19:32
2013-07-01 20:06:48,0
0,2013-07-01 20:25:35
0,2013-07-01 20:37:46
0,2013-07-01 20:45:24
2013-07-01 21:23:48,0
2013-07-01 21:55:39,0
0,2013-07-01 22:23:54
0,2013-07-01 22:33:35
0,2013-07-01 22:36:19
0,2013-07-01 22:53:27
0,2013-07-01 22:48:55
2013-07-01 23:02:01,0
0,2013-07-01 23:51:21
0,2013-07-02 00:23:46
2013-07-02 00:58:24,0
2013-07-02 01:30:38,0
0,2013-07-02 06:18:58
0,2013-07-02 06:27:11
2013-07-02 07:09:30,0
0,2013-07-02 07:51:09
2013-07-02 07:58:09,0
2013-07-02 08:00:41,0
0,2013-07-02 08:30:26
2013-07-02 08:39:25,0
0,2013-07-02 08:46:43
0,2013-07-02 08:47:05
2013-07-02 08:53:14,0
2013-07-02 08:53:33,0
2013-07-02 08:55:07,0
2013-07-02 08:55:17,0
2013-07-02 09:12:25,0
0,2013-07-02 09:52:26
2013-07-02 09:47:42,0
0,2013-07-02 10:35:52
2013-07-02 10:41:16,0
2013-07-02 11:10:15,0
0,2013-07-02 11:49:36
2013-07-02 11:39:11,0
2013-07-02 11:43:51,0
0,2013-07-02 12:02:04
0,2013-07-02 12:05:51
2013-07-02 12:07:16,0
2013-07-02 12:30:42,0
2013-07-02 12:30:52,0
0,2013-07-02 13:46:57
0,2013-07-02 14:12:49
0,2013-07-02 15:29:34
2013-07-02 15:06:07,0
0,2013-07-02 15:18:21
0,2013-07-02 15:36:17
2013-07-02 15:32:07,0
2013-07-02 15:32:33,0
2013-07-02 15:38:52,0
2013-07-02 15:39:18,0
0,2013-07-02 15:59:41
2013-07-02 15:52:34,0
2013-07-02 16:05:54,0
0,2013-07-02 16:21:23
2013-07-02 16:14:00,0
0,2013-07-02 16:33:27
0,2013-07-02 16:48:13
0,2013-07-02 16:47:14
